z2,z4,z5,y2,y1,x4,x5
6.555685999953391,3.2421736369972693,35.632210237555,3.114134550796183,1.5602229502000005,5.886986036240551,16.51408879209886
3.88942301018432,3.1538750817869725,50.45480653032725,3.44827825610925,1.5274136538,14.947266727991572,16.849877877155762
0.3714204139389254,2.0818692777019234,43.33750052137169,4.061633501131624,2.147790870500001,3.503832238156148,15.744423554063513
2.956636664334565,1.5163584959328942,36.11884869513333,3.3029928235609063,3.5176419682999995,10.501367419781694,15.179560910189837
6.229076953804216,9.228411985788178,43.84541727211584,10.410657818906133,8.039720863400001,4.832680502952286,14.630949614114504
10.31153782934628,11.325646399143285,46.37772574008971,6.713535998450666,6.462042742699999,2.7193978071818905,11.177739366702813
5.881326640103481,8.796946351328279,46.958128166377286,5.422722208991708,5.190731633400002,14.445028230859574,23.43570254832535
1.5895208933635845,7.962021742781138,50.021681861201145,7.706564239943291,7.252814493899997,15.242345647479103,29.340803694466032
18.315774022568384,24.961330382038657,67.24024515093339,2.260378340861568,0.7685602906000009,13.502491144437853,23.04640077739477
23.681284622874266,28.312695893044104,74.68298875733376,3.919646666386757,3.1365461544999995,7.759750001560418,18.425317836198456
4.293290286496891,12.14804898038964,57.06288030666112,5.433363008604891,5.5316557019,3.771623422040864,12.882743773512182
23.90769076999319,26.204863565848697,49.67044574175411,10.234117712451294,7.5391149153,8.7432699489982,16.156819810807693
11.379936787800007,15.382526688843065,50.876681325690775,25.9770259448824,25.978310627399992,7.78887379154627,30.74490425799532
5.187448394065025,4.903469258447311,45.40366974733472,8.617318629174052,7.537644638600002,6.880885773192156,16.11059041933553
3.906031073569099,4.140318814739276,47.59281437031816,9.533610035138617,7.4105640111,8.729042405590512,13.420075101167992
0.5687746331710566,4.452059402589225,44.600625145300576,7.495066271610073,7.744004571,13.246742620444364,7.770325391992181
11.248758375904169,14.730206917900937,43.17638042610119,7.115594405410048,7.5776621228,4.337676498810341,15.922758719283056
5.513738225140501,11.484620280305666,47.4682086361934,3.11437952824875,0.6260545555000006,14.963804146427432,32.705805375819985
12.780570148842935,21.672805725270237,61.36999468311471,2.1829161109435486,3.307077744600001,7.083610225362529,19.38492861386899
27.031790938261175,30.531955073808653,75.64852175193542,10.642656874387203,8.459439662100005,9.344238270341464,18.032847620309077
3.9937462168601368,13.633751050419708,55.64049209885189,7.4386379811916,7.664968091399999,12.552701677142537,15.397182825486288
18.06987131662667,19.6409374114529,48.11146723508769,5.221562328591434,1.5950023705000014,2.6150808863800927,18.04159329138741
15.773815586066307,14.727566200476778,51.82523692205309,13.43458495095714,12.868707866699996,2.117241682825916,23.98960445912408
7.53102790646664,12.357764862384276,55.41129258710697,15.24373643845574,16.0337481075,16.165830145373953,30.81771393817316
2.437734792042387,6.351714086943488,50.2301074720412,6.505072178147358,4.557270556499999,2.6842710824549347,23.113855600652386
7.482029988732105,3.645024426200792,45.89761180543955,2.0376917237872383,0.0526319556000007,2.513512432996325,12.465942729559496
15.527434890901183,14.3541303253838,28.486414828529835,4.380935946252096,1.9700666782999985,8.59500386804611,11.051118887427824
10.969375064466158,5.499559916665645,46.59807600677556,9.10810478483001,0.8868649844000016,16.599367688677322,13.068147303957357
8.89045012268154,10.926847188777536,49.219479158761935,7.994230550713165,4.331344991699998,14.125676097459612,19.39199618202684
14.73256480227451,14.28316094169214,32.22466628928265,6.402699327590722,5.519262737700004,9.27029126808683,17.168409419344407
1.450764953040304,2.982016993175525,44.10820400011325,2.792277462892981,0.0706827200999966,4.412565953263594,19.27881289261056
0.7232066977968772,3.5466848651329417,47.60490274408776,2.945690260512433,1.608974125199997,14.579126022186172,20.068470099191558
1.3540095478099567,5.817859391976137,40.52171137252781,4.911263868874512,3.568436596599999,8.896389638358489,13.736300920838596
6.373776688722581,9.468811174508373,38.439211914144266,8.98956005907217,7.948795233299997,9.104048405629856,7.692084562673916
6.421111586871922,7.311983063132559,43.29923541945991,5.810845551843704,5.553180434399997,5.416417987992717,13.563405970680211
1.153197409435698,1.9209435877529288,38.93548838982777,1.291882768091912,0.950564148000002,3.74415065388294,12.747193205428411
0.5158803290741398,3.799552673858461,39.77961970841026,4.067494823191961,1.7368787822000007,3.2060641139944863,20.234009577377435
1.719629645863504,2.317931256536861,43.33253497097756,4.799208307062315,3.456896624599996,2.163267029077514,24.66785414699154
1.3471116052532883,1.9794655083324475,41.08337513118031,2.460823588123837,1.0126935068000007,4.79667283393432,17.198228667711533
4.483128136184658,4.618985483303017,37.72538587914754,3.334202244054466,3.2180499361000097,2.856449924080353,13.167738885543203
4.886440677855243,8.29810244127252,32.85061599731776,4.366653594461006,3.0977716440999985,3.73851065958498,17.241144531912315
3.079638498730564,3.790929196078516,36.50045453215034,1.2801387372506008,1.4707705104000008,2.9443429367390563,22.73003122095776
6.56141898630388,11.417282004428772,45.18808878307317,3.752773805086545,4.155200242999997,1.4361015389419225,18.35076495655406
1.913174408810281,2.317846788290786,46.1606948921016,5.128036448295332,3.746629454999998,5.851382044887313,15.276005505108008
1.4017609291649842,4.381086826136625,41.99231549266648,4.4192132519589045,3.8981970218000033,5.325363445895261,21.34049541884089
2.0616444367812563,2.5117608870951376,39.69302670982085,1.6689700124560842,1.7006570319000027,3.725254756974928,21.268851066512717
7.306433960309019,9.820467508450168,41.79359213328669,5.338657168039417,4.032723271099996,6.70154558247121,18.29494709438096
5.480878370079034,5.49328890618242,41.95081758391515,1.9308958892605008,1.2325227806000036,6.029399309670045,17.92970650158603
9.037851760847722,12.092326892483996,40.26414134958745,2.4189017216773188,1.531340638199998,6.492166502052365,14.093979853791446
2.470870408719396,1.5521452885890956,43.4753540470823,0.470300994958632,1.371036977200002,1.7752146371828237,19.855440326114177
6.72039458035307,8.729405679792489,43.74495253764275,1.6523185671206002,2.9292698939999973,6.319546735616753,24.57736828540312
5.932204933038331,8.309844631694176,43.53576092815469,6.789137149183982,4.733821684000004,12.033296994659638,30.004797319534767
1.0692072595948157,5.900985200468469,41.27209309986072,2.313223285891331,1.2632640377000008,4.712230932650805,17.73607180428658
0.0875583435893638,1.7507464249279716,44.37736920852496,1.7858141740471165,1.6214804326000047,8.456276052311203,18.27836215285521
8.260749856731476,10.53383566063772,52.01684748141073,3.4681707354445668,2.9833158928000003,4.358668533727137,22.690060737971702
9.51492652314768,16.339203458940815,56.48609472553625,9.214351229076756,6.903791300399998,12.783567275561856,19.98425868520347
5.935979044094117,7.976805376733433,51.5253767644981,4.749170876202856,4.020668012399998,2.8741444231046285,15.884391440588988
14.19792828864996,16.119163451173346,58.22839144030517,5.064776764491427,4.046342727800002,6.648970349218329,18.424859081252524
15.432775382697178,19.685374927993397,60.16950402602888,4.933122692151122,3.874883888699997,4.051656508126751,21.052764448978884
2.196075079894866,5.347133711476733,48.50973618263901,2.2040022402729207,0.888457030700001,3.7194623279330026,19.21477351308162
8.202393313293504,9.401141083188946,43.0387462415447,4.160863029835409,3.547024732499993,2.5964268874769587,12.62474982757596
3.386373333376986,5.127800860924667,41.759118077820126,1.8934025614440988,1.329015419399998,11.442043343734746,18.64126157509619
2.389765935143226,3.832036592101159,40.40012364363737,4.6017489399272336,3.655246372999996,8.78692964418722,22.45401691619833
13.195486560932302,13.698488163321894,43.86867037273748,1.5865612181821451,1.1338603165999972,4.534080106832893,11.080439184421165
16.301080974392956,18.86079977682401,45.62944892462488,2.4630830654866114,2.8093714711999977,5.144118053266569,21.41396406665109
8.937344708313265,9.04712825104463,43.16917619746872,7.563527841110309,5.096221156500001,13.633650196304416,30.73258149054539
3.6676626820736153,3.94931974042501,38.997155553863614,4.650811787296126,5.785597822300002,3.188322162888857,24.15315146652404
0.9375626284178882,1.9772543487737817,35.17296668953792,6.622917798181557,6.389788939999999,5.174770016659638,16.79218741515249
0.6569811158786061,1.3414648525089794,35.90921100903084,17.459582164513918,16.360220902100004,4.641574211190154,17.609183356721793
12.389155596376291,11.21687427927043,31.55739046821324,2.5085026543589475,1.7809356068000008,8.55737203340385,25.689830074042167
6.348665359446577,4.900355642891179,36.50125515081405,7.914635919928538,6.792011678999998,13.7174508307587,16.23262795834364
4.486292018019642,8.059665758665648,47.30269445688212,3.901241068858852,3.3840327335000016,14.463043940897972,25.370947128267414
1.2462468628768704,2.372545214811403,41.608771244554966,2.6878840280759406,0.1716733786999995,3.5531057984622096,12.961109255735638
0.3306956280289387,5.468813044588083,40.471042599774,5.130917221156207,3.2468487672000026,9.549265806467918,9.997827731562133
2.614690240689799,6.7987380491511455,43.78425903404262,5.062810377834807,5.438243758500001,1.0900626856768154,6.904452870900586
