z3,y3,z5,z1,x1,z4,y4
17.182643169499883,4.697423955095853,28.204637423841344,17.081576379300003,2.416697444399996,26.474051358467246,10.096788498592389
32.43920126388921,3.854819550514152,42.54656013613828,29.760384877900005,4.1635308791,28.58148990110256,13.54283115417978
11.204830897277446,4.752156932158357,23.946095119853737,8.076911264900001,1.3034228312999998,14.735290651621712,7.862508606821517
42.929733064077006,6.089725739657818,59.58492199786021,41.59833037919999,15.440546418900002,47.57833657181886,6.008929694427915
3.82067818546544,17.42698900633027,8.545846957935408,4.573497601800007,6.174978235399998,6.039263059611487,6.670705225121433
27.11789903494391,7.5504123512118735,40.56696052971557,24.188499145199984,5.747950065899999,29.23967800950788,10.785227329727798
19.464708194028145,8.085922858895568,35.52900529019538,15.4857213538,12.138788040800002,19.053826520202648,16.286604947285937
10.405653310636232,11.770237699546083,7.031471476863445,9.630484965699994,8.297605436499996,11.08264731849632,8.516071933709103
24.0648996297116,11.18468927235053,32.09923014551233,22.4147048003,4.283986404500002,29.41168578319869,19.214965610119943
16.57470653374605,13.937817057702157,41.48739817604955,12.607168767000005,12.060656819800002,15.311381405503091,13.312745761886342
6.163513029389923,9.24511094080739,8.676423671611335,4.96697290140001,6.8875979458000005,13.135226139203064,19.277747492008444
19.73571858838233,3.53845651264275,35.62549151520057,16.657217367799994,12.2506879043,26.17594123769574,6.886046389791673
5.816065805268624,11.946881564179495,22.201485753302983,3.4583429262000003,1.398721571900002,9.013341223327702,16.069511383895037
17.131101264922673,7.364647249220467,35.02552683375038,15.0217940497,0.8882702961000017,10.849172837628382,3.0527973688254133
5.242647842688935,6.412933300219343,20.963831015698208,1.4056082459000092,2.709522174299998,14.788769479861315,2.5272853843417966
10.49077435735143,8.598377042291384,32.66082343446211,9.177892817899991,3.4574111280999995,19.76146826751334,20.503542313981605
18.32924823320848,5.576682811661641,46.763976886331925,18.3447017338,11.856222550600004,20.44234679319984,18.753315646955382
7.823568613981596,13.918628822605736,7.787331952290578,10.237954325899995,2.894507475299996,5.39065970137925,19.11173988996987
24.84232020051123,8.638866134997148,41.48554117277135,22.4561827446,11.0946208309,25.8248805795931,1.5349731875193091
1.6439432190130152,11.921025957461778,26.446174601931247,4.812434731200002,5.299822429900006,4.491471317275529,14.492378212610577
6.861921031206536,1.4013654440851817,28.025617146476197,5.2664065359,2.682620042899999,15.265676324524422,6.76157444172287
6.539962077809854,5.107858992060595,20.955370504909656,4.933161413499995,6.208264074999998,4.401619167572104,2.3187940886374983
5.630546991715942,8.695921836588195,38.17538513525235,0.8183563197999959,6.7434655813000015,6.898501610939078,28.365572269081515
14.490532102789563,5.733818751872881,35.529276910251674,8.996606787400001,7.5335591499,19.699442251563987,17.448735396648402
9.881607249043771,11.982411473073787,26.790679797110915,10.790943746300002,7.205927116200002,22.52593052280268,12.51000237557728
15.05233718172647,15.517341119760571,37.55412367071522,11.370238534499997,9.545166493500002,12.612679354197937,21.268813025729965
15.74331209400918,15.877666789818557,43.52510296528783,15.393794874700006,3.566735567700004,24.55676727640502,35.25197558907808
12.418509922649957,6.382943913019433,40.67317817074775,11.782749983099997,6.266597473699999,16.73018323321236,11.726928129706089
2.0542090453250994,11.394519890396964,24.80176321629403,0.3221215459000088,7.993512899600001,12.64436028000782,22.201991172561893
18.788592081982017,3.552898096578551,40.09054475203941,18.59781518630001,3.238869190299993,13.416740993985032,17.613871038104854
19.074445119955676,11.549423508243848,41.86090301014625,17.6400645397,5.5571076198,17.996112984025526,16.670545283465948
9.606162944111206,12.058239388248206,17.584875390702855,5.427770986700001,9.868734963599996,3.5166091228110776,25.81398623820208
16.673919980807295,5.257298964699121,31.481111185872987,13.729943564400005,15.255070878400002,20.991742968362487,4.282740729850876
8.636590472747743,11.900072982529084,26.416463403150672,6.266588929300001,4.448284200899999,8.14040062495412,22.3108279683298
6.632547658394006,5.483920427646754,29.1665910431715,5.018365281599994,10.0508259851,11.474287430128816,20.587310721924176
5.823566741611032,10.943639713139929,14.309422042366348,8.465322277599999,7.066935692200003,9.699072773879546,24.78425899319112
12.940718252573625,9.028642246788676,32.30018149694206,9.007439149200003,1.2889800264999955,18.463835946497333,15.960799988423403
2.625238299330914,11.341249138571676,25.163996731094056,2.344317032299992,2.974550027899997,2.158347193237663,4.289120876310253
5.504655851864902,7.800756244809643,34.8942593997626,2.1574306514000057,2.0543757172999992,12.503237338628676,7.388385978481945
4.153846818736677,10.914292745685213,25.69830477519688,1.938124345899995,0.3415043970999998,10.58613236266292,13.980790119987036
9.145558948065192,12.618016381830769,38.80864167280583,5.967414725700005,1.5864984326000005,12.197515719532142,5.733215501804582
16.204144817051123,1.6249459123630576,41.93747671233282,16.2118466928,7.748191971099998,24.91192767601424,6.979041260014177
6.558994688056168,16.576833858454904,14.381280861625603,9.122674473400002,3.5097491572,4.235911353351095,25.474394436311403
20.36499753162369,1.6095729738631075,38.71322816705448,19.145877056500005,1.9342118829000063,22.635827308855337,8.97770264427269
2.9225985548656235,9.239610932418234,24.9115426888691,0.9528067106999972,1.426877551400001,5.423581671641464,15.590055633450811
16.6210004525327,7.083502233755959,35.87664733310089,16.818396354500003,5.091230189099993,20.73508330107824,12.785314454522624
4.513039762747723,11.794293460374236,27.63522196410493,4.290882215200004,9.926623901799998,7.831441660416972,23.021707083216743
17.46722813707893,11.213010111395768,34.118217881583256,14.392608364,2.8832528140000013,19.822648472662387,9.746283177121205
20.24414107808305,4.797365461844406,38.65116490942417,17.413080177100003,17.204465327399994,21.12125573427016,5.709809984952253
9.41759190512267,15.908098099700023,28.96720001841741,9.148669503599995,3.6088962018,14.789931834304742,19.994191995449413
13.576284142974332,8.447239240624262,37.37929985870904,13.517597610799989,13.6484456712,14.828705499406178,9.620945594789402
11.30876071030129,13.094242952284814,27.25155045095092,10.328236410100004,2.728886653600002,13.61819885171297,17.424120655502815
8.409971280817324,7.446413101604363,34.5663910459069,9.462306605600002,11.576307167,16.63784676758505,6.04216000807491
5.688046979154579,18.06533697937703,18.20993222140016,9.712959031600002,2.3388267845000046,8.96231931435614,29.71043552479572
18.09115328084269,3.5169476890638127,35.86907163217804,14.004437163700004,4.6171849066,24.069935632081695,10.427771333734173
2.3240660201474315,7.66171650675475,17.013771974570748,2.7144157231999984,0.5109982053000004,4.090619067304983,16.70283486401256
4.608508276694014,5.170392826983648,24.093998117673284,2.364461574899998,0.3418835788000001,7.476824775155173,20.352416268867028
3.441387760634014,4.688047768756061,12.49254534727019,2.832572850700001,3.246426587800002,2.5053896102919317,13.778880133212269
4.995473042533113,10.745459188739847,29.192711549558474,2.17477670620001,0.4962643303999972,11.59332937208334,4.563050009110842
9.875004753775618,9.262052201764345,33.56916015848478,8.696274370000001,8.8359307533,19.382264008645517,7.513761454522363
18.683076964829805,7.861538114298228,40.180147898217896,17.806876031799998,3.249244776199996,26.91448117120938,12.378273984217293
9.729189636474592,2.7974879936233026,28.455646387047835,9.917134785000007,14.552956537900002,13.548536614964284,11.745782087609353
18.21674183877452,2.546143748573055,48.462244094664015,19.38584668,4.492017963800004,25.14911831748192,11.900495105813429
7.93789263793983,10.658118120395487,40.02892751763283,10.725155570399998,11.4499618031,20.52121845716211,13.94912626750711
2.1132553246930086,9.923196603271307,22.571034894741416,0.4961902218000027,4.3138351,10.452141779610262,13.249945198511911
13.83352364369966,6.60548583810811,37.61640618227746,12.337326928400003,9.4010237222,15.429867189621076,15.496213068487169
0.5795218873713478,12.333283701200203,22.53067976144829,0.0295840086999916,1.8608814470000008,5.04888285112427,15.07525896999148
17.13381832725401,5.104469150340472,38.91647013372599,15.437179465499996,10.044472051500003,19.825018353737427,11.519274736389534
8.159455447134038,8.401035649507943,25.674661376981764,7.170208374200005,3.7970259934999993,13.97895944936904,15.183687355220238
16.86451335829812,5.683960211924381,37.357336227538,14.605098561299997,14.177454923099996,14.10870405925411,13.466617187086904
8.228075330968341,7.5008505847933185,25.717142196171228,7.3638903001,5.580901888699997,11.886747740064717,17.444411400278682
17.524607480515684,11.655491581083474,37.717418801391766,14.0388303448,14.9679978789,18.45610454672471,19.14597874958413
11.624181597474069,15.163798267244076,37.99082360400048,12.4855207679,3.630135132200004,17.717771766486333,13.105625301609791
16.26620271042588,14.013102341626828,39.35829406710767,14.9433336488,9.0739874594,18.455603439077414,20.921431741637367
13.54945768915641,16.25955977762437,35.51707371735587,12.725998097300003,2.0760160778999985,17.219157154448958,18.988993472664685
17.79777904215265,7.802310193486274,41.1668601665629,15.032375111300002,8.870328221100003,22.35594855827341,21.710709721982298
7.624739153569992,11.256875779954154,15.354460213337326,6.545525811199998,2.6953867440999977,4.21056380109215,17.15095466058282
18.911544402116444,5.142454967541825,32.24838200991786,17.596294787800012,7.802232544900005,25.76247985986356,13.303444225799268
4.611225507520695,12.918406631160687,47.58421765898601,5.109136958100001,3.7930282802000006,16.503564694337378,7.4734744262542545
28.145813527381243,6.092748214438008,26.59875280445196,23.091689338799995,0.0560555739000014,33.07669339349359,7.416472658611628
11.610092992452426,11.993987987550248,34.16370024090375,10.829449937600009,5.298119063099998,13.49972445776162,17.529854248759612
20.69522331385989,9.398486648415004,46.29578712802884,17.535210730700005,1.8297616751000003,21.37216801075074,6.1754494190592935
24.84960619519632,15.30626830037416,44.43494454540967,20.9848507288,10.704961003699998,27.35075074676635,14.591953896739716
14.655758443025029,13.657461665195894,40.406658006247056,13.919926319600002,2.012705092800002,18.83452944598985,21.93507200120337
23.4970928802262,9.888056835210872,53.18263496522149,20.545446825900004,11.990750683000009,29.09414504337715,14.198561867470469
15.840267072703355,10.444320475515529,46.08138101043048,15.3547655293,0.3468129090000031,20.996178951872736,18.906005589713843
27.46982800264861,12.999053082337223,63.02199034225907,23.096124227400004,10.1723795821,36.32315043139632,23.3455564746914
9.471725949362408,12.104665113589768,36.78729482446816,5.0700865352,4.513277005699999,8.82573684281378,20.66508418577231
