z5,z4,y1,z1,y5,y3,y4
27.14487693587412,13.591231624819816,8.255861673300002,8.149628915699997,71.67433642020897,8.068169789372673,30.45223612836566
16.55797246311612,0.432101311101066,0.6411749490999981,0.617224176399997,70.03255504942075,3.441737344504993,22.77968265101256
25.03707378763717,12.82474532302108,10.662490168299998,12.444202041599995,53.40137652991737,9.02224082138491,15.7953281279756
31.272910311268014,9.946111274978527,9.2555755394,8.037922122200005,56.42736763667141,14.372654122248422,12.588594099171765
46.95506833248792,17.571389840605384,4.353980303899999,12.865589815300002,78.0165105867968,21.571655343235992,15.50023389910444
35.34222921556815,6.961496129320332,17.1913439764,5.736911620499997,88.88728172703111,28.41439163495883,23.949559696170077
27.220258142172145,7.519867566821643,6.8565463396,1.606494956100004,54.599670101821424,13.303327260892312,15.740556656585476
37.36649887185255,11.589126164718488,9.258430257300004,7.8091595318000016,72.36544683877676,11.088853559713774,8.461542860515046
36.55908454413411,13.157940966370983,15.9163031836,0.4600461934000046,63.14846788430489,20.861118002654795,36.79524157639072
46.15225506214347,19.68247876213199,7.231873500900001,11.447310418700004,54.26519226645726,7.119257828161719,13.658622989952027
27.74331056659685,29.2966046563047,6.255319398900001,15.272451877400004,59.92035847513621,12.514378512277467,10.920457449497368
29.63692133364557,8.503090505400293,12.0588165649,5.901345090600002,64.18542549080085,17.69162769499066,30.603559536838254
20.39608250413372,15.042503495005924,9.047156664900005,15.5472227375,85.0702596948439,5.195792822750973,23.753303585614866
39.00654455590912,2.37067022694977,2.514186704000001,0.878786513299989,86.51911905961512,1.6645956460232685,26.08084807727065
33.878603071817174,4.946319894719092,3.736335087500001,1.8221645707,76.40215357986662,9.347844610411531,4.530653960192484
39.6639818236341,16.594094484595033,15.273404363900005,13.5719478438,76.80253057340134,19.45109345517537,16.778011826304713
47.00304897664542,17.017243001908895,11.7096052256,10.647165520699996,71.0392098629498,21.138164749300973,27.310406044069147
50.60950222158466,21.595754976572078,4.7903745984,12.884034736799997,64.09309900581813,12.28340805288879,26.113465544977437
58.0218489818747,22.27055622186584,4.324283300999999,22.18013034800001,70.65542259062187,6.406561585113711,14.36752944421967
39.59164420799495,4.053388104583833,5.082728208899995,0.7605582943999982,71.00319970154824,3.0817806444266043,21.59492674300004
21.99160032000348,13.102215376084391,0.6504780774000034,14.143725618199994,79.59682606618027,3.6965041130543,1.5182970087792949
33.86231535469867,11.857366806766365,4.7818833698,8.126045554600001,55.51037700991231,10.65700337707526,25.84093814950652
38.11724949494157,15.5439825511733,1.4498704578000012,8.989704448300007,56.34277238633659,1.7428563481346269,6.297108496038696
17.662906945573393,4.286708281711895,0.8308833434000007,0.3474824640000022,41.53252273824875,10.28143633296354,18.713077772630715
27.979679891083222,14.23174305804758,13.562412510700002,9.219665350699996,57.08997534231384,17.274706524790187,21.5136090933632
9.038743792923247,10.128818411195214,1.6703875176,9.9456734764,68.6307931084409,5.472909431846168,12.900295287039018
24.79884219532938,11.895653002975004,14.115004929599998,7.321418824199997,73.86202565010645,19.6770758216132,29.422297357181893
31.00951025453105,8.920640015426402,6.201480696199996,2.726907530800002,68.39460705833629,9.410013721683846,15.402061700861642
42.69414676239512,19.35429901634246,2.1062306064999983,15.0463394039,74.2255967459577,9.192411630389122,13.315911750050176
27.91377804357454,6.835369059321784,11.5837799381,2.298917654,85.71657109978655,16.66722801009517,23.14377607440736
30.52432414929852,6.387770004158269,6.950003426599997,7.2877406682,82.36114137639171,9.206945671067372,19.849942832631225
19.937117649555336,4.866620959922952,1.686069188599999,1.935806852199999,72.96797260723622,6.820998721481851,19.507501037953947
30.16059493507416,14.65337466105628,4.328205534300001,11.618936584899997,76.93070732373839,7.811551831053666,22.64831590254512
39.41665151229894,15.247419836648598,9.5214839138,9.157332496399992,80.37370146088624,11.727258813170025,21.000078614278973
55.73781089434386,32.64708437865978,2.8384111024999967,25.6141947432,70.34560986040897,5.256324581123349,14.985167566322856
35.71267094608637,18.08663309342111,4.471069077400004,12.685021933399996,91.10861186696316,4.886638979278989,14.596285671246306
42.861587883820505,28.668631693123984,7.186196409500002,26.9613895527,84.79239759072863,15.895338023739228,15.630620522213382
18.99151058015112,3.830892497434044,11.8870262352,5.998273047099991,80.13350648666605,24.281155621644007,17.556655744463537
19.02876355076459,15.386930195537994,6.077554526499998,14.189107007700002,77.55996266359955,11.02897790925521,17.617918535176937
40.739365719274886,5.718943434286312,3.990938533000001,4.206171122500006,75.10579591060258,12.580102037051033,15.85207658837485
40.29123091840778,1.8183452015947856,1.3291055826000022,2.8329038283000063,74.80522546702781,1.519673583460243,15.442672815208653
31.9078315869666,2.0936983435065213,2.3808949581000007,2.6081928389999884,64.77512661075966,3.609434400105382,15.955543731465744
25.3521018113161,4.137488246373448,1.317621191399998,0.7925054085999905,68.35218263206417,4.667278885939997,23.51810418704849
21.074429980801668,4.186758281247308,0.9669084579000008,0.3014610706000002,63.84420446851884,4.325656776376358,11.315986547699492
30.531045081370028,15.491658894648737,11.616957838400005,13.9221036937,65.5765160270021,15.91887949912042,20.54055198830964
20.42425263701397,2.974123799833824,11.7393377225,0.959427212899998,67.56564286520381,14.516156533462048,31.47376298673339
33.20517588286476,20.703828080622863,8.464018527700002,17.905677733199994,27.9282168354404,11.41276223294494,22.87192874970019
32.30754966884142,17.47767802326283,2.953037319799998,13.0012280591,29.852859349417205,12.57517695154999,7.119060105774342
22.867303752406063,15.512722310312846,10.648715089899998,11.283529176899991,40.30337974032064,16.655866596909668,15.951831192412028
35.42082393697524,17.596289720977694,9.620312947,15.106155072700004,58.67121029707574,4.143524452016721,21.028510827238453
40.92196639328811,17.665290497945136,5.528859107499999,13.881976674599995,51.84849850039883,8.779162005281396,19.283517676072776
44.448464019249016,16.274776907690296,2.885273843300003,6.424514492799995,47.47531269816599,7.517501072355544,5.371712908979196
52.16336995906547,14.519497848476384,0.1095541143999971,13.807612477,37.64022889666348,3.3710343803296685,11.974086534015356
53.82145630078736,16.688877605770948,8.121998290499999,9.545528945600006,56.7921773948791,6.442409527409331,10.170558121653793
39.425414574731874,15.555438745017344,4.987680693000003,4.8010619046000045,56.867435199099,7.327713441496731,9.96861599102106
37.10954307679357,11.33254007581668,19.3263649128,3.628506960100004,59.0152651459444,25.129388140107253,36.63009954816283
19.273757635236475,4.481095150971504,11.416922750300005,5.937978020500005,56.3047334756171,21.92305528128424,22.990137012143048
36.47861992167186,12.516146648694324,20.5819763851,9.402326406699991,83.44342419821986,20.015723093885143,20.58994842956742
56.94137304374984,32.32704812001909,9.0967900693,24.33575148,68.23932710776658,9.928847905700112,22.516033994111268
32.90260161830128,9.70543160212359,10.3319576807,1.1756789437999975,61.79715544292348,14.417605771866286,29.10727117319836
41.8124958232077,26.1584389994921,9.679323205999998,22.1359156918,61.60505622473201,7.632592947243577,25.126329806116114
14.31340166923358,3.933460326109381,1.923726021999998,6.385892257299994,74.59099111521459,4.790837383399683,23.56867417029283
36.446195663794754,18.474256318390776,12.9739137603,16.708824092999997,73.21792753406453,14.116859288679088,24.68521815652334
37.28976560976229,10.298878576058309,11.174421062500002,4.200830643199993,74.15761280758018,17.446767301325323,25.19920001860907
56.00903503679546,29.884710263575645,4.149110086100003,23.625549183299995,94.38515647155457,10.449263866468524,8.319366172895538
29.38506647454895,12.70647085550402,17.1838009992,7.244165989799999,82.53454930954284,26.98621129061307,28.34349917675183
26.603025277848488,11.02885557901561,8.750724427299998,7.018318949900003,57.68185471387164,12.866602276851747,19.45930978251152
29.78094226501589,16.14172704590645,16.8842923242,10.968343432699998,75.19816659237438,24.574357381300736,25.41861061060823
35.86128183363782,13.486130284225476,7.360751319700001,5.499524174899998,73.24003271602737,16.20271465292797,11.75903152900942
46.44629408408881,19.241129656878005,0.1055773391999999,13.305374592000003,70.98811232128641,13.599546985317629,19.61301062070976
30.785092492208747,11.437651535652144,18.1275788554,4.317060324599996,84.51962390841736,15.62961970671696,39.66572480643492
28.322699240899556,9.84576198174105,10.753230202200005,4.631026796899993,79.30730302137641,7.489117808789308,31.68905125669605
39.66756187450572,18.45532845126416,18.2779008513,16.0544723652,87.33738186361143,19.37057378423309,28.499050797585493
43.76341806508453,20.683000236479177,10.5668287236,13.9133154976,71.48857322488881,14.627354331608151,18.46161004153663
32.832371331716736,8.90194003123587,5.836163302100001,1.0441602319000012,64.30165802916015,19.63451637912204,18.58773787950445
34.13217595605017,19.59953567506069,4.2070970676,12.1338856618,53.646287879855336,6.820572638749824,6.463596940306934
9.21317205070695,12.681200231438888,3.517523497699999,13.3199264365,57.36230741871917,2.752019256972592,29.581848261059424
29.89526229845377,10.59461729051007,0.9784888502999984,0.515271911499994,83.94138519173143,14.705056058061944,16.044994464919405
16.33811082138813,4.038297491568973,3.826444178799998,4.334078699400003,63.31775014556893,14.818905603745067,23.304800909465783
23.66853092098456,9.166538368519207,7.3836115568999965,0.2261600349000012,56.32334171579093,9.960510704727492,17.21233166480502
11.95431904442821,2.9183740562730063,2.4469060621999974,4.912270757700005,66.3581371923872,3.5344688188064888,16.570917216317632
34.797608143759,23.973581124571627,14.8607478431,15.158193507900004,78.08784270622336,20.50580639804141,39.46981913247341
68.86828995921971,25.685442687647065,5.533500733199999,19.771390158200006,90.66602060885342,10.19752793683718,5.953283192210475
46.13193043438165,10.0088759596421,1.3153505695999996,5.953796585000001,69.19746846308138,20.987322325051228,20.2202183837639
36.35646761417075,20.54273193469372,10.489980528000004,16.847050935999995,54.90187815136245,18.101161105152222,22.80645285644504
30.735884550095086,10.581271919227705,6.899532017200002,7.9455659777999985,53.97876400687507,6.032978380614189,13.634989651854903
43.96856036390353,25.25060306652244,7.7912428538,19.2542005528,65.2777588326831,15.674259471183577,25.67416205908334
22.825188950518463,9.618125768909714,1.8320949758000011,7.340624335400001,73.3622762695035,3.9850977337731055,19.629061597315424
