x3,x5,z2,y2,z3,z5,x4
2.677383786013024,6.482650219308707,10.053467124266568,3.691421590597439,9.187622967372782,18.282677545126557,2.258454671650791
8.105724571264123,12.421884094727716,2.1950434108573966,2.177534474024285,1.3177494112159105,3.984215920941476,9.28612834592314
4.730790790799593,11.175426855875232,16.176706670931225,13.71177522733826,17.390378357349853,34.37191669549582,4.493470637650731
5.220674995091816,17.964512690481246,10.28678982259661,13.21240561515866,11.768409821601482,17.43325553579673,10.785984831914403
1.6748252929994512,13.13170658533294,1.6351357798328194,2.6894501004786666,1.9936723911186132,4.331964883535957,5.410174286328724
4.828599265763736,13.511873861304595,17.500269802601476,3.520336391429692,20.20802836928421,36.29342023564816,10.77471422794999
1.7609356908332956,12.115095266288009,5.4085242150424655,3.0464679370872902,4.944102965068752,14.034914876456938,6.479252867516367
3.3762207957683774,6.266772602792901,1.1079547203199152,2.078376452800875,5.179700170868782,6.639500189409578,8.721708473732775
6.869932403755686,4.254586730052939,1.7703454328465171,2.505948917574633,4.477672178694651,10.240935491304349,9.068799728141183
6.445712379826434,11.105702183286478,7.471488659748035,5.269137612285175,9.109027901386105,4.921881472349023,9.22163447498162
6.075074045709121,11.337842082581384,11.683815433151189,8.6301062286359,9.325587667459994,5.847064221907756,7.663090066649058
0.188425330692296,4.522837197218798,7.961527026201123,12.474634851586217,8.185216928999361,12.478560564125978,2.28957663598162
1.3090339890184712,11.32913989433094,9.796667639629575,1.874589679074729,11.167162450457452,18.931481935885405,4.4405105633642
7.188901266728206,7.040683818737344,7.938620325658427,6.661280062634999,9.071314043049233,12.243970726091812,8.770337045645215
4.806278798279293,10.187892640253828,7.242153281076878,7.486629511828419,8.68876843775285,14.501745035456084,6.520171309744649
3.2806610550939643,13.125103892837638,0.7566417786766904,3.3157798094050324,0.9375509685838688,4.203300713686216,3.101086497169875
3.7253990522089744,7.543397394576789,13.9265761611114,8.624267381536757,14.452999040742494,26.62391953561363,6.3441722303481445
5.133321686307977,9.286899813986054,11.85986262238544,2.7030447503538166,13.586937534413442,14.454800588933692,7.821875463854811
1.835344626847375,6.234012348006061,1.1111014690629122,4.319521298729215,1.7473192163620654,13.21895966538981,5.291750600723195
2.185618011046564,19.942995261201037,17.03799932593195,8.591524216134717,21.25709669426416,33.25505208152128,6.065919860244402
6.745012701890387,18.69812806867937,5.313596847190623,13.221248261870771,4.137620226697703,7.521349812308876,9.448524736595338
6.200935980189005,25.138991082974933,12.27276016806902,18.504376636537824,12.768726166118851,20.64095608749421,7.29451054379178
2.5865731070761044,7.714854263551959,22.092531577324102,1.3923351598906597,25.468551964477943,33.397318631480765,10.137930206777472
4.682282512569489,17.488896826457715,3.425202302621474,10.086198836470931,5.529033735008915,5.991814527691971,12.466761192288132
1.5209018154585572,22.28096241918371,17.243090113673013,15.899169993871888,19.63172785482824,31.1375857819564,5.6741474861089065
2.973828843772661,12.398221582202313,10.342428690069587,2.761702469636475,10.589444754920288,21.166554744523165,6.023304952577882
11.258459473448022,23.124982155626142,4.210744088137952,4.203362494291362,6.342845883232533,19.06409460007057,10.018338919547556
5.891996549298752,15.611637221594998,11.094443447248649,9.812268465653924,11.281806265435549,8.866048581561474,9.16013200771247
12.478545723286569,26.071975380188224,10.867453342464618,11.191456449479148,12.985351733088772,10.249250527816953,14.916781130123317
1.0258309138244572,6.395761904527683,3.3510313049234832,3.1810137035231976,5.941478196776312,12.767974433696253,5.910397187853069
0.8966676381977198,9.672304580966102,11.2277308725432,3.734670857069797,11.844757209328744,18.47472616645324,1.42913186900758
3.379538992604232,6.869085377904373,10.14393302971586,6.763915648676462,9.342677973814224,8.278665392371824,4.693974657107132
4.260471805091316,11.564097148200624,4.702683940431225,7.982305160199901,11.196308310163143,33.87783142070988,7.909013656920206
7.017929807659399,18.202715782652177,8.948039765460537,20.87863482098028,8.608939812787149,11.590987541846864,6.348592731468371
1.6957887175919677,7.064949809399327,4.961428097569668,4.862869225517785,5.231403237756758,10.785153062535588,1.3350803024992652
6.776311480946418,7.762049295289663,5.0021500675273245,12.850305741170189,9.827408362960812,17.30645011394446,2.7691431410282688
1.8199225193880864,14.255128919270067,6.477010995641868,12.671498564943333,4.605551005658482,6.404889954234686,5.820232262416477
2.290644981704321,9.598748832790156,4.189602302377716,4.831876988330652,4.273258097598637,13.443305139233363,4.868834123836103
2.9508557553237247,3.33984489142186,2.6451213446667508,10.725393048344786,5.647706020043902,18.174732026512643,1.2609892311256437
7.290278768450874,18.26481027087211,8.025210905935204,17.663116162649118,5.349936438276219,6.29125896438281,8.784851513801247
5.250198054987756,10.954058818858444,8.257235251922742,2.091600037567974,8.321668859138997,11.2061840959912,8.35147300890613
4.971584619344437,4.921174761157514,9.117147378408683,9.29099379244677,8.74067551805334,22.1691523293422,7.427147125195496
3.460509594050886,3.1274801267853647,6.057151427742515,9.473169936633791,6.205875550580096,8.321040937991784,2.8807177311412544
2.2542445171690706,2.2372948423216688,10.297911912806294,6.328809745108637,13.150344343877707,20.623717501205267,1.31738879522064
10.674528155457676,17.332406257403573,18.903403726385825,7.062606363557623,19.42843310199483,20.68432879576709,10.80231396640444
2.2543690691083347,11.238361377248104,16.08147901345214,3.99035456458362,16.058900825876297,13.16731145749031,0.7009000677544645
6.053048342654873,11.930471990997894,23.881741536031235,8.065150877288685,26.761510691303737,36.244398941477954,6.324884963951517
2.761351480757697,7.196124916974255,11.139279208991477,3.5729788422062123,13.33369074032535,4.871072252185892,3.5135652144169884
1.0863152709259931,5.188015117395932,14.579307795216646,4.172077632785317,14.060400984816535,16.318300268872605,1.205349581348105
2.158924591599735,8.277030003594572,6.80093558610082,3.5388667000104723,8.089194908639646,17.428251997671463,3.216161549525049
1.01133751443307,5.846591333581944,3.229875206065829,3.661096337147778,3.0546906068941952,8.831852288644246,0.8727106863452335
0.8122250745697159,4.419871860081517,6.786560901657872,10.74673516268262,6.131772474796233,11.826863382907044,7.258311316080811
1.3802088221467668,3.9165651107992616,12.62373911815982,7.753826667162982,10.949010778214287,16.615563989076858,6.740984200793564
4.213546641168166,12.94187632672433,5.357164605217146,2.8338882885237755,5.809581258178536,16.279405980084153,5.19826297741915
8.928260513322549,22.19935718074165,8.0368305167541,6.678438507830692,8.16350495543272,11.152770937493418,9.748832470007084
2.1955121196790803,10.96439377027193,17.057255573233622,5.024292984123381,13.851686522853228,12.351738962144449,7.213358986136948
4.162538366260391,7.486785856200941,5.533304829446523,7.605362684697636,8.209187616954228,22.423906742003638,5.384380558705906
3.328617846459969,11.950475964941829,5.715004338405213,8.303742416165893,5.250223782048511,8.150310464642072,2.244848497015735
2.877459142091753,4.656880085610387,7.501473029571546,1.536244773652702,7.332823437164084,15.3902997763338,4.095713373690387
3.6808101347321807,9.044850089677238,3.2394592199169714,9.321633077464508,5.444341996260802,19.961452125610663,9.206410210312027
3.379975134677465,5.48147568768691,10.729757346640396,14.271867794008983,11.634621297204266,9.711740083059729,4.422744702329587
3.765295394412632,4.190748723888692,7.996246534263054,2.861850718229258,10.42907382432074,20.198942920496428,3.285398846878853
5.8707039023200975,15.529649927962163,18.833202059540454,3.6698187187267903,19.271169450226616,30.4412492614634,7.308925076191033
5.590671859919339,9.526198489949437,8.313130599836965,0.2814238610504516,8.093826568740445,11.456489267531335,5.961565876267556
5.8277206135836925,11.27796521549275,17.34297883544689,8.817433248030415,17.794511663161632,26.03560823129511,11.429046220558998
6.356828758484377,30.467121706448577,8.053501636385162,11.835050055620522,10.117815610738116,29.453289707770217,9.719614615571256
1.201564635730787,0.305992215523832,5.930446173661927,6.47415383615842,6.053437186720856,13.254487036923564,7.86112634825845
1.950541885006491,15.578203202187083,15.5373767444461,11.460831404728534,17.884780364909304,27.598507108082103,4.077794256470897
6.5496305477608585,13.460930672473287,5.093910857148503,0.66030122457403,5.334441304509774,15.417740369656611,9.208566526986925
1.3957485196765875,7.4806520888678,4.540180462194575,3.310800055015488,4.561584122542864,7.717057518556673,2.5183237468850628
4.353309529015256,3.487046635656864,3.77906732194323,1.3644598958039804,5.840042104004849,22.51147686767773,3.18993927880576
3.5759587813149767,3.5709091448593475,7.284081425073774,8.742673818586233,7.5558897472512,2.754473204800984,4.023708959441352
3.0923712850639684,8.199838089468226,7.980663058788407,8.47964233353217,8.76035024832829,17.87398644818516,4.515051751296993
6.6667897924764965,17.695500643239477,19.14653493810325,1.4369051383539453,19.938143284629994,27.66756948015662,9.125780435438912
8.604777329225335,14.687261552547625,10.684787864917332,2.2541844542654284,10.264071625254076,11.78964806417754,10.473313728099544
1.6785628196252211,16.581556447384738,12.187634131162184,11.208990434783123,12.310269110607768,22.266952011300976,7.956020300993248
6.708906426417178,16.818457455069,8.634772658500646,7.805254012724403,7.713398507409307,9.8121503576767,2.4696578350047744
1.2630567396040258,14.645313776784784,9.247802642048216,3.7555562916361,9.988128989629166,14.451957751971063,5.826086105943802
4.34765887746787,15.089029241815275,2.538646077579507,1.8129062907143352,5.15874272971451,21.66097419383765,1.6488433061239127
6.345355032599215,16.30060583127519,11.888169041089764,11.101584638383793,10.721137952442382,9.360262364970746,7.879789078710013
3.865675917497356,17.772751699734147,2.488131596902696,3.338802241269045,3.9427407151726,12.32249269227006,10.09411264700637
8.7151827661448,16.238639588144714,14.209744806695385,1.9056275119872024,14.66646818517757,28.17081243148017,13.228555801645628
4.362916897974546,9.224318043222578,3.4461125663380194,7.111738103204379,3.4093865566284904,8.521720924639204,3.367324931773554
4.9513332499972655,5.309556956881705,16.425213137884665,7.575496406877538,15.884100565219049,28.434257516031376,2.888361924221477
2.028724781743909,16.214117997193977,3.439848969974652,2.249980144539913,4.23589464682943,11.25990075163914,3.334456630289417
7.056766776551122,19.02401987919539,6.837803789913532,3.5926509099914834,7.582891146975806,16.67656220023382,11.04027628326817
3.685035614576955,20.01419655493569,2.144204189982431,1.854174786031331,3.8338497117128494,19.982516721404597,4.80453584639497
5.821174577683488,9.62646145697507,8.887807782708164,10.882408485869478,9.74174748703691,4.65494679871055,8.63115199301058
2.8586604133959663,14.952269879679124,4.9417226193214505,5.076565307211453,6.617390130459118,17.282769449732836,4.13843213157765
2.346172786364494,12.99880642605999,12.51755343782635,1.9181396925872152,11.806288345280857,12.853365936336356,3.949619249841231
