y3,x4,z3,z4,z5,x5,y1
17.496570983145418,7.509329315912996,4.9844802393488905,8.5631031362812,30.694253974047975,30.833949182409206,13.161816359200005
18.87859461664629,4.5971410031504885,15.821171065986425,21.129127521022173,43.99782141359524,45.30829819737209,10.281024284599996
26.24452679898833,9.20731301699125,7.368629096346815,7.116346293197375,22.944873486636883,51.8505500036436,14.375683345699995
12.444855550370653,7.284788302313911,0.4797966273990229,3.977562508607853,22.119175301343112,33.220256960406466,0.283850152699999
15.213904428003278,13.097093840862012,5.19878400750141,4.9633645889615,23.251610693376605,37.11336526733713,8.977642876500003
19.681695467646616,11.897587348611475,14.936561093477984,15.28637431359986,37.0830675923,33.7676668704517,12.146699289000004
5.700029358789872,11.87102774230168,6.837867405425012,12.541055997851338,28.61694025072739,29.065477261227663,3.629726357099999
11.93825035804456,13.56686307042574,14.71501840078386,17.503084972494495,42.23831945114175,39.13964127680176,10.582748764000002
15.434465353591094,2.659903419087976,2.9451798747349214,7.30753685849174,19.507719666938662,40.54104251633609,13.4134557198
10.156803598637795,9.149390873143314,24.002520221288783,23.64510163320161,33.3649010082771,36.78328095354898,5.702375593899995
16.372684350242782,15.998520164172993,8.61305624703128,5.441386764703655,10.612610328913034,33.28737634612912,13.263472015299996
5.248616704427578,5.239259833433143,20.91879774985264,19.572312736214688,8.803132772846336,44.90689832483076,0.791637766900001
1.5422959920731378,7.802164601865572,6.5419830702176895,8.106055665933717,27.063944920258752,43.27440426431912,1.7445271478000022
12.817474194437176,7.485094677278293,13.74289495209234,14.35173833783954,30.62485986295657,27.48577793881994,14.030179339500002
7.1225785781129725,16.02170396713093,2.909261422713569,8.322352556754272,20.03237203587429,30.44351613790127,4.925682192399999
16.883438967557723,5.723418165531414,7.64131391007447,10.53054500261954,35.418429677641534,43.78468660120628,8.380110804800001
17.279449310770598,14.410576142773444,8.052901940666391,14.010835984552054,38.00893453896169,36.276324173840806,10.0617326197
7.996549795443784,4.6310303347161135,10.320539143330004,14.46935640882299,28.198532420864996,43.11152959473022,4.9739462019000005
3.377556197287553,11.81817006911626,3.0930031589853666,7.641568582358537,15.158307251702633,42.17967292894009,0.8004389581000013
10.864046800198295,14.049247783045727,13.482844711571095,18.60805006986676,8.374588142571776,58.2902159443334,3.700042753999997
22.3488842686354,11.932298270873602,6.995537479872044,13.033774722563958,22.609372174497054,53.55548840220418,7.3904699222999986
27.21537937386278,28.983188814615477,7.391724272995235,12.852260152019648,39.84069800790501,62.21480062979652,19.6400580233
9.870063448229658,2.144709253595475,3.0207054739600423,8.755932572183417,34.07664893151057,42.57021628448743,0.3314745229000011
20.909427438956964,6.846617089036956,4.479623783287423,8.44279039909526,27.16606744002155,44.85010351960735,12.6106320496
13.137694967285547,11.736186674154917,7.691257097712192,10.824498333307169,29.092062017692744,48.54296871892071,8.0038034594
3.4290222318889585,19.9670417689158,1.884592705960916,2.9300210225379253,21.597073351668698,58.6274219340147,1.4545464031999984
13.48534929295296,9.06619723252396,6.258244937364098,9.216761575027414,18.365528916973748,39.74226779976368,9.633770184099998
13.85683034558536,17.851208960047067,4.44200362026803,4.831787136014429,14.044249591543334,34.48381435234554,8.176662163800003
12.406044044995156,19.55421255642393,19.24630972352601,23.39415761568045,44.59865731034889,42.47459263034239,4.296806022599998
24.464659354596492,10.008788267618757,6.631849983342551,10.284158691001505,23.958290951850007,37.0989842731118,17.1260611683
16.494511148941772,10.207391777357524,7.407586481475952,7.092270304786987,23.984070503448315,47.60079134178943,4.624742807199999
13.499015755566246,18.031285371575017,5.688804981623406,5.007427900115109,20.133227659020765,54.44420198219527,10.2709430586
13.084804440365074,9.115844250555073,8.577010490832205,12.803462686785736,33.3881301778487,45.36325621475197,10.6533299628
8.745684751346262,20.4439097214748,3.216072402567692,6.27001842201315,28.01175764447842,48.96400086846417,6.520587640699999
10.810625128758224,7.9126104901847425,3.239622451528752,6.461755131418174,22.04531270658785,48.68396037055058,6.374976755400002
9.697655954384084,6.21266178429526,16.161258780344102,17.515095124055478,37.24304881297433,31.048383139734938,8.0765300192
4.5795379252173,7.623246191933943,5.4566228128994085,9.17810139032902,24.21438782782417,35.08856590381231,4.945328897399998
8.720911730306927,11.942784388255356,3.8406249987409233,3.80426010982064,24.551114916531507,36.06557189864176,1.6141933473000027
11.431432661546264,8.223089433365073,2.080120113794727,3.3721155866281154,23.60174332992198,34.877029330906645,6.8528743108
8.952649305757047,15.529315257393316,13.223016368227892,14.92162245101431,33.58558591314847,31.268477044951283,2.4550596221999994
8.457437688799946,10.461924388379185,6.292597545921443,8.73002328741505,32.28036433867883,35.50649203121854,3.5649230266000016
