y4,y1,z2,x5,y3,y5,z5
32.78360970554968,17.528005638899998,35.94953314006891,40.69853497043287,26.232840621140696,66.75991483349176,102.02764279185816
15.87962592841716,14.664913306200004,9.570629969512911,35.11695229150693,14.950116194817827,73.84730749971718,74.30919956932003
13.868007759451206,8.533281420899993,23.956362472486138,38.80499939685805,16.223848430114725,89.05690961589386,69.39133830140818
42.61504312112312,21.8377346755,2.376582704027338,42.16957742924954,28.567902280222665,100.98697336427853,51.67700327916759
15.085603308587755,16.5314807733,1.3130301656675607,51.09171495199729,21.154786792969546,115.01764453983722,50.00052568858589
8.132444837162165,4.051565929899999,5.483464783461947,47.36547512618038,4.37583378838638,106.98011510516378,60.79772480845597
20.793374212541917,7.015703193999998,2.365366418797233,24.11092713485049,9.6042876735473,83.10421824559381,69.1522688811476
13.853347839806895,4.064679684799994,7.352489252258761,22.45043245016474,9.847284464204613,69.26646497994318,73.78573911681688
23.58676021226594,6.731179045600003,3.552882260420669,11.385269815332885,11.789549002588045,75.31390597372523,70.47864249980357
12.562839177989389,12.8169050791,14.568526497220391,40.15302449610051,16.942571164844377,84.74764115575218,70.91740905793061
14.230419427798434,1.8044870688,20.73597940914452,32.719088071673,12.85217793691166,78.13417143816689,94.55851954118634
15.217759608861996,3.211329041200001,15.146656622597195,35.38717973627091,10.22269158400702,78.79094448274105,86.42263475708644
27.459209284168303,16.357761464299998,8.690443608567154,42.41639669444932,20.5162424937518,79.33517605814897,71.1395874483925
31.30013566326284,15.821385374100004,0.8750832526414877,20.81417524524239,23.594205088799896,87.84069675590679,55.38732039349974
28.51937734138232,15.216213081699998,7.650017050989819,25.402045123666262,14.49536951472953,87.94434422201789,61.906744288040805
10.799092991980553,6.761774780899999,15.290504267901673,29.85707286786952,6.590066981589758,77.27059936365869,63.179376137853225
22.875159902280537,5.530998894999997,24.95381740604023,25.836348549167194,8.499339617009616,76.93736509919073,84.05630281291276
22.62691279124368,2.944697611399997,10.96903109330461,41.74369395796526,6.140060486796072,83.3142001088582,74.43091052719473
31.25116307058151,18.465389274299994,25.307074965144537,21.54491566276876,17.567190502685047,90.173463002188,81.76401028901549
41.86452459712526,6.305805303899999,8.925123348093024,30.72023252385342,22.494755274061088,95.21457118587776,58.24992164223331
24.734154987447464,13.836318547499998,2.063458126022171,24.204866497777388,5.790197989199559,100.5254551161773,55.42029008314843
13.903616310839396,4.957948928399997,21.755390067325077,27.96695912898199,6.291584655814495,65.45768661213488,69.40368578934695
20.95305010302736,5.659162801299997,6.235401135190022,34.81780886094962,11.59603512962368,69.5819705748953,84.58398248833693
18.01916715433331,18.1543993744,21.33648178402214,47.13503556305805,27.895563402693615,97.98800301793491,85.04433704511042
28.79363195423708,19.757819601500007,6.483720428293634,63.3434960435849,26.395060661308392,107.37032301783611,75.51994985172449
41.1755050079404,28.007949939800003,2.61333636867319,52.6353902317912,37.093204253226055,122.1520863133626,68.91824630227174
25.525087523706684,10.818601740999998,9.177371679215696,47.33941902777613,15.284396700611351,109.40768683046048,63.92657292106095
22.815189023486123,11.315574788300005,12.928889645853095,51.57580499166337,15.545647099472813,115.26585933725435,59.2871534804272
18.40211099695393,1.4857227223999994,5.222829432789749,52.354845603732606,6.966370079181863,108.38426402539936,76.0076424141217
32.248070205299825,11.7716620759,14.8782062046768,48.16842136162487,11.455119502104283,99.70107729262128,82.53595942777547
38.92562500663845,16.2988038825,8.274166131034738,61.27931073778981,26.33467725803427,104.48614113941204,74.27954061367421
29.229150949935427,22.6553178637,2.300025284959428,50.00618619088611,35.783993952906044,111.43669456356471,67.11666630984546
27.043814907735484,14.3872625547,9.548275991275462,54.24265197336313,19.58414695264238,107.2269015076884,75.09717803764784
24.46095736511542,8.3209397772,5.344407369302818,45.71554336796071,11.862294128598691,120.0386546450039,64.15729562359587
29.068210894135134,10.0816378048,3.994056582075568,38.59522530258711,10.349863603099053,102.50134189020125,67.5095671758913
25.33375211510243,8.252184224,3.7718260487482183,51.39360474607554,9.124108090181128,54.750933473403926,70.23473968991699
30.67684791905608,2.798514284500005,17.25637724709451,40.07564826603648,18.580633129338317,71.42155086681846,78.03535214078796
20.572662560790658,2.5452402677999992,6.748837373890103,64.43268204782883,1.2006058169909906,75.059308959303,72.04519986968465
37.740580298601685,21.4368478299,12.81811314171527,44.79519911673496,21.35592592315539,94.6959691409214,66.43785708294085
20.32904857275806,3.064089868299998,2.9431591978400204,33.33373861052874,10.927257180007553,87.69062736623333,57.18389847131326
10.74362659361734,13.016693749300003,2.8564957935563644,15.755620617445048,3.975635990028205,68.21801801037513,65.39512748585571
33.5180856980817,11.757227424800003,6.840756071227579,20.631213259955267,10.160065422783711,86.86526818453582,58.0077232783724
10.135672719556668,5.097847257799999,6.691419673920998,55.70177114912651,9.883969657670796,79.87927299378092,49.60361672169695
7.341662447133015,10.891220128699995,9.300465889400853,44.968372961700446,9.905222457951195,62.37708838289471,66.41816615267858
12.99303111487438,8.680392513200013,30.69924180247436,32.14220000586837,12.49955369382517,51.817026373297495,95.23998538805073
31.68825668742932,24.8517938841,4.759270952469025,14.79923228213903,27.636745187147405,58.13885173958436,73.05014242837393
24.653236035483754,12.249626664100004,23.53674739383952,23.63581854749133,15.005681652740735,87.01002179943839,69.97508925004203
35.21387332171307,26.1706384496,1.634520071997639,34.54043584620066,30.30960491137291,101.64946917360564,59.30770966624465
18.066046267596324,3.863816618499994,3.510509079705596,27.828858649962854,1.21574149782203,85.98728490075538,52.78933161453254
30.09942912353965,6.407946465200002,3.172025147673765,17.178311754584275,16.555917971947633,86.15163560846196,59.60774871953669
31.295203558748582,15.589297900300004,13.77132135452922,20.452584568768664,19.384886514620803,94.98933098662772,57.01206971854224
9.0230483416974,5.971010539400001,14.404639504073648,32.43825239293866,4.609506742500555,76.14359613662367,76.80636964834986
14.699742126541787,0.4429167885999998,37.8220018737152,42.04616045548365,3.025543421314116,70.58611556538717,97.4748196231673
17.09555762221854,4.975525716099991,6.596070233103659,30.08861723005056,7.311113974399829,56.66996093020445,59.27708136609208
7.471605260052106,8.542141559900003,19.32122278861064,7.218548787240285,21.10256805305539,65.08913660196352,26.24600268700122
19.0853367028301,1.153603802100001,18.585753170138226,27.646937418285823,15.827802643337051,64.51526691596122,19.410120262591768
19.565689478553747,2.737929599999997,0.7491537215436755,49.801249392809865,5.4479330565437945,74.23143791212716,49.92132217711659
35.11010283279271,4.364693238899999,19.27373046805694,45.58737818806569,10.495751779002534,63.016516915761656,77.32555309022528
41.76016849960389,8.483328252199993,17.0193431998502,33.47376929748872,9.897018606316964,42.58424903087449,82.91053621201634
4.052276122491785,10.671164548600006,14.685652089291208,24.14088323158676,15.24303247892382,51.10450161889455,68.59782918424281
23.519322804519813,9.631183078799996,29.80835286525668,26.917502283420664,12.711902136995176,72.77903840529147,64.2903168994558
29.323135629030222,26.7777083762,4.207285710423696,52.29764776081488,27.527443728835745,106.02772996942709,45.6797452386575
