y5,z4,z5,z2,z1,x1,y1
149.4481493619032,7.641393372116608,56.4527060845893,5.689203831215818,5.922204816800011,1.1424680460000085,2.920488466700011
149.4800369689434,5.238107146897791,52.166329601129725,4.22388455092711,4.0083054095,0.1104386732000044,2.044444484599992
147.92606662934884,12.77916817906316,53.30598750290873,10.58188270525226,10.480745392899996,8.899135703800003,7.739229766800008
137.97709476010007,6.003381149515338,50.72789018129768,8.332678633909616,8.346489280499995,7.240896926,15.257248028299996
146.98229340335735,9.086561086453475,52.98365395451137,5.375165945198784,5.206004635499998,1.897084332999996,17.311533050199998
173.80113572840833,1.183556835441261,56.97560744801361,1.3857828512460633,0.6783356687000026,0.7950469272000049,1.0480980484
187.80520889762835,12.232211465235254,40.15258533634064,12.380655569125038,12.639964816600006,4.0842635851,27.1865225511
178.59623515398184,8.16474361250618,32.99026711774552,11.110822716912198,11.527943444799975,8.009181515199998,20.8946438609
149.8246970011194,3.4192264472759617,50.45661017532142,4.678535898534039,5.028564394500018,0.0701047486000021,0.037363629500005
148.99475174242588,2.5694587549558583,44.55471305703738,0.642082456358031,0.3575889779000079,0.4498708622000009,0.6773758881000038
140.3546030100357,5.6185125110548455,51.16468634143016,6.554551747859186,6.550668713500006,1.8922473396000008,6.888508018199988
97.0506113155181,3.3485471842063625,52.52146746298326,6.92790406557772,6.918375186500001,8.6864717353,26.988038942
105.2258471201183,5.544224273886438,57.052115078926285,3.88761141888038,3.1551229365,0.5194868493999918,22.60842058889999
133.54139267413566,14.999291557300142,52.5946211480835,9.002189084345938,9.855801546599997,1.6005542666000068,0.8194444418000035
143.69562564108818,14.31775926457311,38.23311890966877,12.943135190375006,13.2081765741,2.6542915192999965,20.441674904900005
149.2931504389505,14.64905040790928,31.648415109032094,18.73896318068521,18.79052857280001,5.13459635919999,19.204421641900005
155.02757026464718,3.160003254016156,43.38902765299094,0.0427194187201799,0.1736957027999928,0.2070157173000133,7.649582105399998
171.16657197350924,8.34442656742232,48.29007197917521,4.9885597903578525,4.489481566099993,0.7369989468999947,1.9130173440999951
166.1197184701848,7.162569901403405,50.50783690873397,1.978882299710772,1.2061422953000012,5.634037728499997,0.7155360206999966
151.532585291935,2.149544179887814,42.85854920605252,6.3446744634560845,6.910154228600007,5.108408757600004,6.8821805482999885
137.8244204232669,7.339954138585363,48.905718881153874,7.312136690820536,7.6446189435000065,11.140239765800002,8.4480021473
122.78684476051572,15.542831438266369,54.63017780505208,17.35279481010158,17.227298358499986,9.4157158264,14.234111125400002
142.26103544785494,10.997301198180134,60.81872990731826,11.161308127740073,11.416404826699996,1.2850277864000024,1.858466359999999
137.07954537875514,1.0903227921731828,57.71186486877205,2.1137694994433263,1.7122179923000085,3.500694533199993,14.402650637700006
150.01714038375107,4.587891726582464,58.28391332252291,2.866332319122164,3.045892269500001,2.4669557188000013,7.466822933799996
148.7525449861903,2.5927994731841624,49.50042626790938,2.530168786814521,2.62851456220001,0.6265988853999893,6.829623470299997
130.75081448878984,19.793339952785484,55.88179524625803,20.447528323573607,20.10211412899999,6.519261625600006,10.318318523699997
152.91888628268526,34.38367059313914,69.16358202991796,28.313479990245717,28.0296439681,3.460774637199999,1.6095187671000009
162.15240023299808,25.63593033094048,64.50716662288116,21.79828636241309,22.40849907160001,6.325156295899997,0.189706438700016
154.70033548444,10.751285325353548,56.89742430403861,3.4342016500431334,2.2072028527,5.086689516200003,0.774847222899993
146.66794992484617,18.5632848332798,56.75348514780878,10.77021863719876,9.993786499900002,5.747618948300001,0.1363353875000044
147.08027238915173,38.01088374549761,54.152990976905,34.465472774039526,34.2952879128,3.675896513500001,4.3132197134000005
155.75329767046887,26.09798983726211,47.53698904209863,24.316216719623757,23.730015978599987,1.6170158602999951,2.7500141019000037
160.7337470167357,14.807701597072706,35.15987010466288,3.012950524226257,3.7759545523999942,2.9100226291999984,17.748010960500004
144.65237742516453,5.846756561394564,43.53656260650716,1.3281589297734695,1.972158304399997,2.0278050018999965,6.8367229411
165.5012577002675,20.884525775434717,54.16655853999369,12.311127711930556,12.123967295700002,6.1063006517,11.715041048300003
150.597685455056,4.1413484417846105,52.09044411195181,7.126729807591744,6.590287973600002,11.278398321499996,10.476073934099997
118.08720282625546,7.345362357421047,46.73310841260936,5.62289140838464,6.084441889399997,3.4506512747,1.4229260585999928
108.61662190132044,2.177576178557671,49.71801054829697,1.4282338226604654,1.6545440350000007,9.273583166499986,2.448444733299993
97.38281204573228,6.414233964430747,58.92382507277974,5.39517224241799,4.570449692899977,7.705820920800001,18.993503504200007
115.20456725300588,5.927942605470643,69.3761749422525,4.837627351786457,6.313146372200006,5.716888718600002,16.0964994143
109.43228604000473,11.051235541676224,53.61714552094739,5.30012403102327,3.8955137687999866,8.719091065199994,6.017583342099993
101.58749928429977,13.627663414056236,43.47238691912,10.349050236856256,10.063508982699997,0.9480803742000036,0.1228036516999964
111.71638117154788,28.935489585535723,57.04294023102892,25.946794274132618,26.313977340099992,5.982021118999999,1.434605456200007
115.68239612337813,21.902675355657035,46.843569985307695,15.30583859632944,14.60790349559999,11.353729055000002,0.8752360341000021
125.41589487124983,31.612562584158763,15.78330292282515,21.449086056701116,20.4615585806,7.114088374300001,4.5333773434000015
124.59388991234611,32.28818704636518,13.307314388147915,26.140724464276992,25.83517022419999,9.585650606600002,6.500466906100005
121.4720462064718,18.984304921264897,21.85177299150897,14.481273249861788,14.214250309000002,11.782395726100004,0.9423289623999942
105.55480458769422,11.034279106652123,34.69896878248127,4.113873347541144,3.1551218909999967,13.105845999099998,5.674759040600002
109.68265942847908,15.25618593732327,41.65109268768416,11.794546891800913,11.537477531199997,17.112230767099998,5.917181896999999
120.45612776822722,7.863780893718,42.88788844974568,5.0993429649409565,5.07762714110001,3.1206227832000004,0.6600507244000013
122.37434612970354,1.5026999752639585,41.82558155573769,0.8929839702815968,0.3390824484000063,2.9150934632,3.1107442198000044
131.3941155891884,7.906621182233956,43.31679949671422,8.857217292955593,8.1623890868,5.5525984788,0.0566141261999941
128.65589684111825,9.961169694307372,42.081197571712735,6.635811415113067,6.6376419218,0.8427190935000026,3.0836953458000025
121.36480149955771,4.803162649535472,47.10770537292274,0.9675482312471226,0.0163096889999962,1.893986306999992,1.1365941560999993
126.55673344022618,9.386940555485532,48.06655108223725,3.871886748443592,3.013914481800008,5.271594157499995,0.7009419593000032
144.88676402232267,13.538806207003567,50.32272197759309,7.221846449520318,7.753196133300015,16.671243351200005,5.081352552599999
152.74653261449131,17.62290011953962,54.65921121404645,7.242667911578264,5.882546840200007,7.312465200399998,6.928048008199992
154.90226694841505,17.330173030626526,76.8805482063238,17.382984490582732,15.720996854000004,17.197675027699997,6.1240686911000015
158.6849168527753,36.38474249292439,89.78136659677695,26.028834622997337,26.058161635999998,2.562766032100008,4.439027442100006
140.6075557058112,30.65016352980283,76.60585373022265,21.791351083451005,21.753320222799985,3.367440375699996,5.995447335899993
150.2613036580081,14.283068421203152,63.07764201200949,3.6500577209820086,2.0079836421999997,13.504423844199998,2.9607911123999964
165.00181438822702,31.49510901689553,60.31177974747667,27.80941589451448,27.620185341300008,9.0317147057,0.6737677302999963
192.5233877180393,31.57660956711785,52.36152486128845,22.70112170206474,22.9817908344,1.3117002528999997,13.4303174787
203.1596657856049,9.929857596636934,49.32779131808584,3.8711379981239897,3.422597443499999,7.058893275700013,28.912184117
177.6327454515921,11.266943300388434,44.33668978324027,15.071868404569983,15.0718572524,8.792337190999996,18.92945443939999
170.66488764578023,6.044945217051811,43.47830983410937,5.735778768326044,5.6366823555,6.060516501400002,2.3961514528000016
167.04517053170136,12.31406793332449,39.56187175030005,1.264945359848489,1.7794282381000066,0.8336392867999924,0.1165617881000047
192.89727800011983,8.344039215785395,33.09190072091671,4.396838809381453,2.453961243499993,8.736433564099999,3.923232332799998
195.62175282045573,6.577570946598893,44.63261098689048,3.2982633617005828,1.795294142900003,9.501746669199996,9.35090377130001
190.78787365377235,10.627119208621842,63.070779568624914,3.339712314032029,3.2752387342000127,5.805587604399999,16.916117876799994
183.7808028402896,10.780662892638174,84.19029949636003,4.578248658149174,4.057539140799996,17.774830578499998,5.975083490799998
179.1129789177941,18.59815337771252,88.40845268299968,14.028672327692082,13.089187951199992,14.7546104083,1.6219670688
203.1573935430708,26.575433170104574,87.91171881131953,21.48248155436404,21.5870040927,19.6401554498,7.482468638200006
207.13605163802657,23.28554640531772,97.47897157741478,12.602197174144138,9.7555219202,3.479163545400004,22.5779567724
149.674227429308,47.504839893319634,107.82208665776557,39.32677177704025,39.5916626513,17.210277715500006,5.308117260700001
161.4244184464736,31.58847569350044,78.65200469379096,25.48740146784317,24.356102115199995,2.828406616799997,5.2118251563000015
184.26380539070644,10.945960692198655,58.23333152336607,5.317739346218417,5.063501475799992,8.765911661800004,5.2909668009000015
195.8013234871569,3.488984605354364,48.17262089321389,4.801967866763592,3.946900391199996,0.1519898204000025,0.0170135963999982
176.18418656269444,12.906341472848704,33.036770327446284,10.17248632878591,10.346800168699986,4.676594295500001,0.7645933372999996
173.56741448648418,7.535453530139322,45.30638500360039,1.537014093125055,2.083099914199984,0.7029542850999975,0.7611235188999927
188.6786196488192,17.856886213495216,63.16865430334544,9.608368424525326,8.263705438799981,8.890723878500008,2.3111267893
167.80295339605803,12.352903389693118,63.62684421982066,10.312764446554372,10.240344710400002,8.298105670399995,5.017181662699999
148.6021829535876,15.129809862109695,63.323824883621405,6.179565736877476,6.048112704799987,3.2571619285999933,12.0448253927
138.7514582892545,28.92606456336378,50.11617662297963,10.333653205144929,9.7863223743,9.974855605200002,4.616307688100006
143.6863657639562,11.530373241220344,59.923705159966296,4.242798338965302,3.158540603999991,5.404196254599997,6.669216566899997
170.68458174978576,32.97238970956051,57.65780582498079,30.04562862603153,30.487103007499996,6.254410487799996,3.7640080378000023
192.12495316244377,36.41911858204513,90.19576057928988,35.224115510252446,34.5893393839,11.2655353785,13.169121029599994
210.4154541318162,14.66233279472325,79.44752545422845,17.134086602598796,15.985302445000002,3.907813791399996,33.1004394799
197.05860691778005,2.5568296301156743,70.50035621015695,6.750486852756054,7.83673789609999,9.6017972158,18.670920220800003
201.038661148772,10.65659439999311,79.18254645083863,6.724760711798774,7.059656802600006,1.7217308748000004,11.584058012
190.9796521602204,5.449474191339672,78.34596216699556,0.3430538591884023,0.4375756520000049,9.371418446200002,5.2363153476000015
180.4161932718308,2.4236680498941467,70.27706854721927,3.130141479839192,3.042157877300003,4.204999634900002,18.45728827280001
187.48196479692797,3.8041451825621455,66.21567246863547,0.124837578838304,0.3791933604999986,14.788994202900009,9.1476636971
168.3387977169847,12.459953333958216,57.43924971184656,7.473875518558689,6.763040395899992,11.371657016100002,6.950102570700006
