x3,y2,x1,y5,z2,z5,z3
2.775971162770887,1.5193841797533842,0.4885023130000006,8.146973889088263,1.3206222340791527,1.8060299195571208,3.1303524038980326
0.6410468607008107,1.661421607198231,2.609597247299999,16.553474753768054,17.80791360925205,16.56080762665412,20.71922918581033
4.890110990892516,2.305298025343448,4.206325072299999,6.005669321795956,7.091456035489978,15.430592862187996,8.757469412034435
3.041451140189195,1.1001731209322951,2.6875585978999994,6.02421490399336,4.67748535318657,6.183937694399251,5.720311833591442
0.6404280855679381,0.872118206902111,0.0733591163000024,5.995525769130439,0.8664167743211166,4.276677112992999,1.6555179022980606
4.373958912100656,2.801991653544896,2.5267926239,4.114932602277652,16.61628947707475,20.54495051770348,18.926717163669437
7.429146720242102,2.0773861322012666,8.106052891,15.251482582958086,5.136694961395643,1.2413432094868924,7.238452287565373
0.996973271920442,3.1830681246108603,0.2844155829999986,10.762183311503296,3.0810097017160327,13.91696450645992,1.0302852092099108
1.7477058301043509,5.526093391006416,0.5979217364,7.045259478744184,2.1915063474257326,4.08885704077505,0.7381132813078168
2.124829940767563,2.4404996557169314,0.3108400959000006,7.272457490378803,2.1640706579087183,5.051647294868278,2.6737221008585834
3.963873039239784,2.0082871850867465,4.1978040854,10.71350121959013,10.20373579246228,13.119971972670406,10.850488751117965
5.684249242259048,0.9200977071543794,4.944551121199998,8.402511493503381,5.980611133542929,10.802825148447823,6.759406016879308
1.0039477242695225,6.983184998566113,0.9099856130999991,11.451496090985405,13.0939338049977,14.76639433352197,12.978928345537993
1.7662792742226083,5.239675737766191,1.8527962449999984,0.5750455724112166,4.505810646084465,6.14796797577314,4.166229740065529
1.842442572297028,1.4864144655617426,1.015863206099998,17.805244658430098,11.344550509067318,11.290635939212056,11.287138755685598
4.523574158053385,1.2256703631441503,3.660173785899997,5.886223367763364,2.800422108169808,6.502385166613604,3.934549213141024
3.914045035931356,2.6570495531571785,2.496761367000003,10.38207543017885,11.460898579645752,17.35664635025838,11.826949577926168
2.198045379115727,1.585262092025552,2.239513368100001,6.012918325236762,1.525155995000787,0.6853150075314474,2.4308743636424297
1.748787460598074,0.6656269974861246,0.8164337524999992,2.9693451898731538,9.428558997340197,8.870189073730307,9.8240748048364
4.72791575405902,4.222281353187259,4.1511254075,3.929132403677847,2.6506139245846163,1.3901327158852066,3.7375147911083406
2.543288649970242,2.572335767844408,0.649148059700003,16.564331370441195,2.755232484273185,14.843148038225504,3.410641899867631
1.8054034809843595,6.49070932165361,1.2219188370000018,18.933947987271072,11.7153976751412,15.939384606581363,11.544832660319702
4.104931545587976,5.199858091826487,4.744424874899999,11.575724171131029,6.187254540518079,5.720767342928524,8.731501554003371
3.41905070227758,3.2387991868213644,1.7267171838,6.007995509560688,1.2189589294172016,7.12813445175692,1.0661446856577848
4.528277906643255,6.614267300883002,3.6709956958,15.895634465826964,1.077726752937911,5.7758158296081685,2.070687204248149
1.5957367428211855,10.034847492382212,0.1562481307999998,18.437416005692544,21.19773473946534,20.57707135222197,23.75040113078292
1.6809383524370185,0.6600233682377666,0.4424275804000022,4.078900304379307,4.287337110285561,4.555461995603512,5.883078629484468
1.836587266638676,0.4799811163200609,0.0960590682999988,5.573013316558085,0.6368174658455764,3.250576846551104,1.2148022973642565
0.4859003465338308,0.6495473874560265,0.8041462972,5.416331437191852,2.485279592078835,5.456056542899737,3.702438274581401
2.85653862972443,2.2934570309440336,1.1143621237000003,10.676601406740224,2.1854023199874577,1.1337739531000812,1.8683141974755828
2.586007790808246,2.702053564608323,0.5964507740000016,12.275561642742398,0.4865912281684664,3.745844591117281,1.6478788672179974
7.013938092600259,0.3677810046673112,3.142672839300001,7.770359728430053,1.2338904116820857,4.8509306262329375,4.647398534040413
3.1952718520354386,2.885848191829056,0.197818466800002,8.263712938159602,0.5667798434080105,7.153662066739119,2.612016883971076
1.3299252329608156,2.648778985209617,0.0381729147000005,1.5484693918199297,2.6875243486157725,5.66465799962471,1.9366421133477536
4.425963928184566,2.323927883019026,1.7517894455000007,7.574896142032284,0.5862380360002906,2.396117152436015,1.1379098258093638
4.070879236245768,1.5408953520896889,4.496055083499999,4.498726121994527,11.19656854110729,17.40845868863258,13.859689515444504
4.931014163725831,3.3121305768136597,2.6430855266,10.078320376157668,4.424347975502716,6.333771620534198,3.986574343355088
1.9228706335748624,2.570619211667962,1.234056467500002,8.983909598617549,3.653623934540752,7.385934445921804,3.7182938875843727
4.457947538636186,1.817662532148376,2.4094871258999984,4.486672691805738,1.140013561365843,4.948492621871196,3.4718119019234748
3.0344604281277734,3.1805227311484843,3.6331554162,8.349970628355385,7.418774594281488,8.467240030619173,5.531312407806277
5.538891065767977,4.0442977638849325,5.034792668699998,13.70574530707926,1.5263878301018787,10.577134153380376,1.174487594713851
1.199389759619658,1.1490662200786257,0.9679131290999994,5.536341234198748,1.602114590233934,4.616757708914791,1.7032344470476788
3.638324657451968,2.312526032898316,2.7473801059,3.1696853180465965,0.5107217210349577,4.615523581274021,2.5810084102920388
1.943861692394967,1.2249543842505772,1.1258813610999985,12.526890363268556,3.287446540492282,6.819110940953067,3.183833008051858
1.098577016734853,1.1358135571495327,0.8524493668000002,12.847020791081531,1.0163322147464071,0.9659531623805808,1.902852747849932
3.785878281747418,1.2621803056647845,2.567587977,6.461424758521952,0.8673107059147893,4.740689431340112,2.971683800276105
1.3258570080248364,5.963088264481387,1.7551977367,13.636293130692348,4.7353116494435055,5.717531316259518,4.649752655482767
2.9543650468276312,5.943806554136035,3.2543934693999983,7.879052303170325,16.920117867202,26.439372024057512,15.899202243588384
7.122797372533095,0.6864966734078694,4.9005447029,10.719831169954269,2.25564264020168,4.053335572021872,1.034788357421161
0.5407791213905581,1.4250574405170429,0.7516793013000012,2.8561693624123325,2.9448607101327955,5.059578334095667,2.4818302171518347
1.4964665089414115,0.5819732249781621,0.3315602439000003,7.253937062121436,0.7230470015420333,5.2246740201804105,1.4437143466967557
1.0856528490150326,2.771962960747729,0.7634925958000007,5.336851348853403,0.9356205954049072,6.149812780271552,1.5598934688910804
2.1693911769096283,1.4733671873943728,0.550755198600001,12.992739667784072,0.4232593652390529,2.3358976059246794,3.0566147111645634
1.18920055927249,0.5404561872483982,0.3706534247999986,15.689327998723195,2.09824725806077,5.830951954839224,5.619610816495363
1.8275514579590388,1.0280487782810903,1.6755638619000006,4.506559562922927,0.6111539618246064,4.581927416929413,2.3888539891105296
1.7598258400426612,2.1617410093311777,1.5952173386999997,6.658857625633977,6.937239958265758,6.836137870174905,7.734700361672104
4.126602827155961,3.3976055857474203,3.764908729799998,1.904198185444056,2.979062623778636,3.611645909784613,4.397116655809455
0.8869371082179243,1.924356068238026,0.2357829038000014,6.964621889775527,1.645158285518891,4.302809383788013,1.368321862490436
3.7890170299727406,2.5083970118411205,3.034849567399999,6.112632904274556,4.383492324123074,4.279885671929333,3.593642168848341
3.525170427175921,0.9820116664425036,3.0062720579000035,7.591916992533581,9.049889267109602,14.3445607024444,10.009965203439032
4.009149796010094,1.3421288832301463,0.9598338357999996,0.6226602634066701,1.5520537628330264,2.9585544802421366,1.7903284024017525
5.561838734998181,1.5745885819920435,2.7141140361000016,3.981421977496134,11.193750904376984,17.232040231372075,10.679593244301664
2.909241179894519,2.254730303718609,1.9900027562000009,9.529226916362168,3.071092994035851,6.389137441471362,3.569683498885992
0.882433110450475,0.9385993599548964,0.0079442180999995,4.5708720604827615,0.8427942256192568,5.266959892970478,3.3660128352045087
2.521928467831529,0.7969765173962715,1.647272652899999,5.415561526295362,2.249377966817509,11.823257705324483,2.9053450886717536
1.4948306081385254,0.9805868673130536,0.3067496386000006,4.970571395993397,2.7808442597302983,4.057212936173114,2.0976663671224416
3.771760947618616,0.6446473247311217,0.7878762221,2.6008060687668983,1.8613542506001093,3.776752618586685,2.5324668365651006
1.9179246870506972,2.318603760708876,0.5503948869999991,8.457434842161199,1.2005802934383134,5.377383779056392,1.0477468416651037
0.244334711002598,0.5663439982221968,1.4185218326999998,6.986615719014128,0.740085198095931,3.7648981290157786,0.2886978619720319
1.9665451883170888,1.5129014407239143,0.3446718843000003,3.6144714647994745,4.826593572553876,4.5049377891560205,3.3825669349532306
1.876416181117147,1.2334336495735625,0.3485859984000043,13.25007704958778,0.5845244350218446,1.418929909547244,2.3721593447323355
6.680176272595684,3.3562139529900072,2.0873105153999987,8.295727309917885,0.7409680396731895,10.210803757184802,1.6035516783631352
5.4754460151133975,1.577119145980066,1.1623792788000022,5.660276360322493,0.5865231173273187,11.27849716323227,1.964320340201312
4.8954458472938285,3.3117993721585472,3.589014345100001,4.805026993420656,11.146564200041349,13.675841823282582,9.759659813963738
3.3044092145361548,2.40342926051352,3.023007514199997,14.115679026115458,0.6572604950764385,0.8700585193017563,2.425977940129266
2.616824820157857,2.493457071435589,1.8891115332000004,5.937782182272028,4.809854047975049,8.85695022301257,5.22012827379798
2.470958075765204,4.54083624731026,2.6884668818999997,4.516189986171407,4.739774494684518,5.043826924282149,5.35174589765046
3.438675464632768,2.781810594882232,2.776088945000001,8.096989489145312,3.201574845828504,8.125494316280205,1.976188771870918
2.9755196908356134,0.6324124124144632,1.7374016999999995,10.57727424547484,1.1670140512254137,8.394400018714707,2.50205875413095
4.6526927228975445,2.5064298025095897,4.635454163,5.0711195645234906,2.1002336914277304,4.881370925663179,2.814884408562045
1.5298411377463887,1.4817482367951265,0.1258273049000018,7.058358285160849,0.114018686169952,0.5653515917060439,0.8871535929678106
0.960207419205367,2.5924069829818093,0.9686392856999984,3.128420526766432,3.4949160165295026,5.755382372722999,4.7352943669345855
0.8587621309632383,1.8732134913471383,1.709536352499998,7.035587367430489,0.2144128152783349,2.80725978948845,0.6808697656072704
0.6164195609717209,2.0584714181433585,0.0031588799999999,4.951255435010569,2.225568126067625,1.423489016808841,2.793530862650916
3.032571237329535,1.1023584427124706,3.3297428682999994,3.298693161345113,2.4328534400157875,2.692509039632765,3.871821337527888
1.2295722958171282,0.301641011254421,0.3902472315999983,2.0580167725351037,0.5479630926430769,0.5147361733422022,2.0052236078201853
0.3662860690518791,1.27623561920243,0.2720346585000008,1.0532236732719424,0.1458438642207579,2.447310758546912,0.8092210809684902
0.6922233833008282,0.4731428856919744,0.7473260091999991,7.779622512924632,2.3663336416093754,1.2730307266685617,3.0650083213992168
0.3516817790264409,1.5103292580296646,0.2395440886000017,2.356641023670876,1.915136196652245,1.6134075234501413,2.1188840575343586
1.5926094879398969,1.8413352526229287,0.9905929589999998,4.4583619483735,0.4117838141232567,1.6862895507644815,0.5411953482639181
