y5,z5,y4,z2,z4,x5,y1
101.11996682281456,66.17711564642987,9.54258843588117,21.268659710266107,27.79954415031274,76.85614898505462,0.1056875241999968
91.32909331014604,67.92200528788146,47.171730251408725,4.93677511048117,17.092369398556517,9.288864590637896,20.985731258599998
60.26338268633327,66.3341841402669,43.482748666948,20.77483703379348,34.380689815455746,27.6403890075678,0.2820933860000023
102.37801507065764,56.41493977659599,44.12648144164633,7.05877494417364,16.30335694045498,41.70378311453666,36.2056339192
103.9765316583633,77.99729081132281,15.938865503146166,6.930806426378653,20.32765724972925,52.65342647670567,9.524475581
96.14933785895563,66.0182013437166,40.502863402856406,7.087100697106139,22.881975914930376,12.13364734229265,21.9971888675
70.06371671421455,71.14102567018323,24.33884503088329,19.3175485563348,35.96297598614103,25.91027428129013,15.518763706199994
73.08203772417775,29.74921934060832,34.82654772080775,1.1897054323974183,7.602322607327531,17.621286980555443,16.6732822247
74.21339035511868,41.03475295612778,2.4928189965876864,20.816957421890645,21.585891496055503,21.91546511702755,0.1404589763000023
65.74054622773177,75.95390173399825,38.55693678431175,20.50188881753192,27.85402780367321,46.195615370140615,5.389387904800005
103.2911685682898,77.12472231303744,39.45124105588653,28.03508353731784,39.8097693628389,16.428134353447724,10.167757200199995
92.59200559767484,54.334237403614544,43.09765328839857,15.596845713979068,19.32121694431358,14.494227301392286,25.1105594877
49.07163789593824,79.76796459685924,29.14304638585523,44.42657867641916,54.24520905994752,13.38086157296781,6.073794029199997
101.72421891974084,34.71363571363014,58.71562019824146,13.313707887269638,19.990479432851693,38.72446007504563,34.7929982031
50.84736028944179,38.61390436892894,29.04999479458619,16.656007871903242,19.87888188106029,15.96341742746657,9.609593132100004
72.20137626153542,60.70695599206792,23.10145647570185,23.16550863525911,36.5423154622132,21.0316099936827,5.45088476020001
82.12287078223315,45.37660334160846,46.2282722597886,9.560363208509038,18.782017273036686,25.35500577239417,20.8868058686
104.29689436988323,55.36194945009811,28.820972855098667,20.483926187582018,34.95348095988408,38.817520856759785,22.153358718
63.03813193099276,81.57174166947902,23.277202704761184,21.8112833716566,36.94596346174354,63.41818541585541,11.0735316498
90.24735196555292,20.553594442558897,43.425896893065214,1.2661493511713775,6.541654370385534,25.37803797657483,30.9329560289
40.79934893221982,27.68341376711288,27.642832500153467,11.781603704592069,14.29410207598952,18.95237244440956,10.735434697299995
58.23746704385027,68.31588482666324,11.213774954954546,25.67427871624272,37.16578701310153,22.318026885089225,3.0336975484
86.85245447031869,27.53975189279619,13.547466817378488,1.8200257000991724,5.151088639997169,21.90177555889177,15.8187264218
59.78514799614147,44.99165080263433,20.90851698368824,20.96286245045869,31.36780622042017,35.14690809791979,16.552292111300005
83.3712649684854,68.68194452272432,28.63404949579197,13.712375272356995,27.91905388666871,21.610931098440098,7.894782602999999
92.86725891370352,55.63861857586944,28.354039681782503,24.981328540247866,39.237495276202544,8.991651057199638,21.082286246299997
75.77188453162395,47.07195975931432,8.82452934444093,8.127179688613996,13.272466550097562,31.854482187321533,14.1798301918
60.743845308939775,73.40477326780687,25.869176453179385,27.674370511744893,43.6493536130127,37.46792890688669,19.2212047412
100.62628034209298,72.27453051745556,28.13646939342904,15.23930928977314,26.127231397843715,7.537844918576639,18.5193479417
63.24866318360508,29.534242985947103,37.685397750881165,5.20538530044799,8.909783553491572,25.42744403614876,11.637211385100002
91.8679712612492,65.86569457134443,14.208470437759066,9.32012902723861,23.323687526419604,6.511275394210304,9.1337930077
79.15999385707299,59.99161106679399,20.9011958230446,6.200277010134883,20.235192914269263,39.40311018237522,28.51805825420001
49.09977318007176,27.56037036932605,16.299384654463818,10.426644638768666,3.1176519263131475,23.070221286219457,3.248476456799999
73.11492482564122,45.61507203350549,22.431889393056554,9.679759556346916,27.48331414559168,8.289988810433616,22.007340904699987
59.63428697027383,69.23722697779478,19.22622185155341,10.07881154081687,22.02850267105905,36.54937444960078,0.7589835928999982
80.69335748699103,76.73259390584207,10.971231520714582,27.559755637421265,42.07013540593767,12.45920906954562,20.3302758007
81.86277438327181,79.58781829669043,36.34761887391706,27.820050571948908,32.20402390881275,38.44187542795444,16.0072383229
105.63709752345903,85.59970303521716,37.21132801625753,29.422576764870467,39.74083716859902,19.023846169718915,16.791709193000006
106.29061931594262,59.98960598873404,53.64621388860774,5.59359578728894,23.856966135652694,23.68629551166073,29.3039103028
83.04826585411179,35.6804293275586,31.576156463735003,5.060027810786686,9.996258427629796,11.465001779410988,8.350414583300003
81.65167442023662,51.95519784641208,43.75811955858713,9.612698751640009,23.09200027083624,4.407012043359503,16.786551785999997
83.14705800597429,69.7005339126286,39.932614830424114,14.009927486953629,21.91253061197961,36.97287100134407,24.021187608099996
75.47789507073776,31.864362858672862,25.64064815003256,3.129750354727518,10.099758947860606,25.380300612143746,11.426189420299998
91.93295386752072,58.57981139933988,30.775118242952725,11.75397515356108,17.24172710501747,22.77746813309541,14.423616657100002
64.73218893940904,67.74894397784436,29.22902380137956,20.3858907264915,26.827495777615567,24.047124456141407,4.382425215199999
79.5843695562211,41.71534899877191,50.33727306092007,0.9326609626079292,6.895757112928997,20.38367302290889,20.5688613463
86.80056076982027,56.42169869424354,32.164325218847374,21.35815166601866,32.27635845581841,18.079267762201205,9.157635134399996
61.758621294258624,66.28735872043995,37.08683398962376,17.49445114758623,30.174638932934464,19.80672231079436,19.381585982499995
76.17617053551226,50.24434113364646,32.251043425101685,14.70005667114848,17.80337419565788,13.22485322702946,24.3286804563
66.71597814407797,40.32903356825907,10.2645155214123,17.181813553404385,22.6149895510441,18.667731621228047,5.273392634600004
69.65815633300394,81.19095266975283,32.14516315684525,34.66303273591328,45.1271746943284,15.617256232433656,16.050115290900003
86.13723665942702,31.567435972106832,45.70409309449176,7.044437084580028,10.121601428973618,23.9156656365336,23.2815711249
72.98398371117894,48.99174019036578,20.78850409902756,20.921827115057365,32.635217454261785,13.301718099324212,3.705990291300002
60.782895971224605,61.667789914383846,43.04890009403874,21.30423881203259,36.63969858191488,33.23348300410278,14.311745366200004
74.26544795151536,71.1183089976372,39.444627011338845,26.48437169113864,34.8348722251871,12.788233423083014,11.005002877499994
98.45222372426284,54.70359070217624,43.39975707321045,10.37539708632768,20.43171602856378,31.744385809361432,13.106124741499997
93.48817140760082,73.54564053262833,31.662659897295427,27.9130501912707,41.98282776005788,17.228861487099202,9.5822516576
84.03641643714448,63.67318228132834,28.785368458442186,8.946475190989863,25.08314120803104,17.744237235741195,18.927753831400004
63.40619919794805,34.95318370678966,31.47452994011149,5.189103031128676,9.10429815401764,18.001231797065017,10.649794282100004
