z5,z4,z1,z3,z2,y3,y4
67.00710196660201,12.925784684006413,4.426535528399995,4.746845018359562,3.6534783542934792,9.004177432860393,22.25676880594572
74.3580274010866,13.646039508813276,7.296914304400005,7.216195812218831,8.677494993893594,5.923634097331862,18.21551972363868
71.71450019560483,7.909352544202095,2.8620502403000216,3.359363743526224,4.29836554149658,1.1347056965847622,9.530122914866292
65.69694633307329,11.3861944058414,10.753602611499998,10.243086636197289,10.195364013245936,12.640609395423915,15.9349583563237
65.86613147364874,23.3914457487398,21.996904881300004,22.715688569221467,22.456585616440567,20.69794324739455,4.874512469671485
51.74985566496936,4.047801512571978,1.2336854639000023,3.113199517060397,0.7697905211125761,18.50874443220289,12.101959032540458
52.6521002070712,21.442339589297845,7.9201910243999984,12.15111797896231,9.350038639963223,3.8616687192429615,15.707895088370837
52.16465748999919,16.618532241981583,12.140122278699998,18.33623313381145,11.965338871139828,16.30291914133587,8.419540586928743
57.47823733699608,17.75956626752518,5.161709255399998,7.455146447808362,5.000193737794271,14.1406889462881,21.042521147169552
51.1438567157273,18.791381063022133,13.816206911999998,15.904627890799343,14.663353381926068,14.750803675730692,15.968735001137178
39.39896307970833,20.059826955254486,5.597853778499999,9.854771556451974,6.30820183772891,8.357908595752427,17.846498335101128
47.63093243266676,18.908368123003967,11.119945624799994,17.904364845792898,11.64483917619113,4.629703802651062,29.51875595369244
41.130398720749845,8.195741331406253,3.983103941599996,9.886644709413993,4.292486940046413,19.29222523952857,13.486325406353291
54.35785239720663,11.436791151176031,0.8355611040000035,4.132991521790587,1.901746151638349,20.331056411526163,35.45793009619287
71.39425420096325,4.187814820641514,0.5270515372999967,0.9398990746046622,1.2181577656271692,3.4134786835670226,3.5938193639594265
78.25230507198255,2.631004615956332,1.2515231124000046,3.8846135783354288,1.8420366249605349,4.243135589295162,4.7359038205489306
67.40914692767447,8.840274167140386,7.083114712599993,10.12033978674928,8.011053302103406,7.884297025625335,21.26319543828068
62.33966925181035,11.716651553780514,8.352726949900003,7.453987369893288,8.853914717043576,15.017614377004936,12.813948508723454
70.47883276052046,10.51106068061325,9.599236059499994,13.065969563665217,9.467217754087995,19.45967679379026,12.515044058043536
61.440622140224335,8.720407159164283,10.101523312900008,12.577479740801232,10.757381980256396,31.65116777811996,39.20826477884416
60.65770035157306,4.717438825042262,2.625077179799998,3.327924934165066,3.267023678107743,11.44606405023733,16.28866450075811
62.66883116493131,10.175181992569788,6.119113996900008,8.363946904637588,5.714131155389727,20.505405254779,19.20260294074032
65.82020729202604,5.120419834395104,8.27275360690001,10.561437659426607,8.994297732726066,10.895165458527456,37.615808388270594
59.56488654686863,2.1602536704390825,1.466768787700019,0.7312039107947799,1.035771052573357,8.005584769340302,12.724975051908688
65.91855353320844,12.956139177833206,10.839763985099996,10.453660974492326,11.430223759431854,15.98141852689792,15.497718824749825
59.555555391653606,6.03691832646027,4.1997275999000045,3.846587721198565,4.083095513904105,14.490046411986803,16.484105281758005
63.09588636329158,21.28496134219802,13.93212141219999,14.47609282796356,14.205429284822117,5.497152612220464,19.21206176669372
83.8977460239471,14.132925673671815,18.299851692200008,18.536404511883088,18.884866870261657,6.212181537897303,32.2862593105541
57.92027497993337,5.643056198043329,0.6841192525999844,1.6403305764128464,1.4638995355113094,10.66825270346594,7.70438385859881
41.63380922907482,19.173362768019977,5.694045453599998,5.284673179421139,5.593483378901678,9.563434671025751,24.253634768804456
63.13366597334747,3.738127097418872,0.0153455386000231,7.881385847256549,1.0468369510823503,8.230235567563824,18.42679743624173
84.81439249719975,20.188063534174063,4.187393313300006,6.447696269021673,3.066945087802878,6.408126330078539,27.530213255571187
87.58529337741751,32.36400215202958,7.840922051200003,9.35280166707654,6.740044157302742,18.587832624412584,20.1340496658474
72.9590264658293,18.856422427531797,6.273617624399997,8.590855690828711,7.626889526859374,5.355577751217036,3.3290953547715216
48.26520082506655,10.113415642750097,4.040129009600008,2.5374788354590585,3.852366385279989,8.754022547298506,15.40824014172045
34.297586660314515,14.5818163754135,7.254425778199993,14.548161400378412,8.697443666740325,6.6306494708892885,17.041801737405457
25.686626250332303,34.18308550328905,16.1954442954,21.178468805299563,15.230506803580193,19.869668215779857,20.88735764656854
31.94338132774379,18.478324098520837,2.7727233690999995,7.573270906740517,3.952801269037217,8.613498922534875,30.77174194535517
47.05667377153855,8.955102696032084,2.231036033899997,3.88177950657708,2.543477756337062,12.14155337544764,17.42115220345007
36.53598169340763,24.343266894103238,5.618575767099996,6.368615685638365,7.120203153687312,13.029207865121728,39.95118451975013
42.88973211379921,6.107447719494637,1.6584995772999995,1.991862974751938,2.127910669433412,25.770014688853045,25.775307560275667
29.526418901900524,19.953764196919565,1.598105910799994,6.742388144937104,2.931573427648232,6.367620302727923,31.94984247462065
33.91683606868112,17.614990516741543,0.788530996300004,3.146785708654152,0.8724711594021235,6.943212247629848,33.021327721468815
22.4593830071743,19.165070622453875,2.3262316066999933,5.611654176241632,3.125946695048968,7.81224232483619,16.20225844946223
20.42581489017391,23.06268043098031,5.589662280800008,10.642173355777908,5.709650945439352,13.176923116271428,38.66266944105758
19.70646526689397,21.13820718102077,3.952217085300001,11.444660918074591,4.542380624694996,3.215377591169023,35.8593354569721
19.57658064980263,21.671605539376124,5.525858279,6.668786119869164,5.2074469785829605,12.827785699792509,24.38266968151172
17.40884996487681,18.96127930090873,4.475973561700003,8.663905395253803,5.710872919251295,7.820269809576876,24.435372708736885
21.65563824080401,23.07215796838292,9.340861394699996,9.038047335801902,10.263838656664532,15.801209068642496,19.975158120575152
42.87958043377528,11.368091453629347,0.5450002424000013,2.273988989147756,1.2349042819051197,30.34808406934474,35.58384042609307
41.287659191347295,16.723547721950755,1.150276961799996,6.866354317847514,1.852925833618555,24.43812789808026,16.17253640019833
37.03779321220098,25.725224821525813,6.109753775400009,8.780862134999808,6.774885516867866,20.30480530612211,21.61397910872017
39.911588142710364,25.78033010271367,9.457033715300003,12.07067114307914,9.699496625934133,22.503980605520557,10.55989506538872
46.28172004907251,15.417154145171756,6.579097817200005,10.201755080650845,6.74506515016306,15.495993437511192,24.02184785057928
23.651201294758557,21.052135121882078,9.9076156382,11.722835114359135,10.16828841242121,16.807466142894764,38.602649878397166
39.68125856011794,12.643654537855037,3.076740397300001,6.029654708718155,3.128872539195673,5.634118592159139,30.127154585114702
48.47699084927717,11.280796529352337,2.812372629700003,3.9972110024789753,3.6084264273391446,5.737329355905449,14.604900202219149
50.250958234200695,14.104275944679898,1.9520005539000032,5.217026793668666,2.547398998813585,8.072756097440301,6.480037546062009
20.491477353679773,26.66231449488444,19.9660909857,24.300563986356103,20.07013278953066,25.669021522296514,15.747177768308386
26.67375259101217,24.113638544580628,10.882222145299998,11.965456427509253,11.26685299621604,5.558064931861949,8.501989390666218
48.72697269265597,9.830352733685451,3.735646796800001,6.657436296083975,4.609696130144173,8.086078496071783,9.023009575504584
45.386060082339846,10.817612967214016,5.204572632999998,7.00521209260413,5.378837001763258,5.277793479672185,5.732190608582184
39.39403708715318,14.286851486767954,7.8520042911999965,10.413337702991573,8.388483971545806,4.205242447728587,31.2338424252361
34.087463370684844,8.987338798239477,1.066985242399994,3.833604694620542,0.5999264944451511,15.987935558105637,14.335434100310788
50.884910985435226,7.026032865297584,4.872607607000004,4.041968171714542,3.695181090414728,6.925646276953607,22.650946334517144
54.03100446106265,7.301594604991574,4.562612417899992,4.692297719798129,5.627123610727861,25.67916801061389,39.59461776050962
62.030742997165234,17.580467686594517,10.500951098800003,12.45202606704762,11.434122875036714,5.098686678125393,13.63709050233096
36.74497659255682,15.330761433776454,3.6960531852,6.262943984123052,4.0034303834649805,15.534966864817546,15.081147480438348
14.075101765205757,15.572758968654115,13.092630541999997,14.867561245090076,14.151813488811907,9.62732024034175,14.290594229567864
36.0736269489317,6.161739532563885,3.4269637247,3.990146170721968,3.479426547930635,13.448978845775232,3.3898545440331733
43.9196134314852,6.761683502234273,4.814865970199998,5.7267460182200525,4.9987903286405055,10.579771940245797,12.56853605748189
