z1,z3,z2,z5,y1,z4,y5
6.575464618700007,10.124383681474212,5.187211343432722,22.844794600570687,4.513162825699997,9.473752166664427,55.2529235022515
19.9159848233,23.13725609547893,20.942932208947948,45.36945490076904,0.962689219999996,16.567004744554353,78.06455095746017
5.767834367900003,6.49280960560024,5.375437691515136,51.712696544458055,18.5244418264,5.636490606442537,117.33833123143296
11.875517101700003,10.20188126373488,11.956651449752204,47.52954984086519,10.5230672528,8.75367150937092,105.8635552090988
3.89144768469998,1.874658905779075,4.587913020422588,46.98500368435986,0.4906510614000066,3.3165169544305995,67.98204235655656
1.504145128800019,1.8413523167762036,1.0193048173282648,54.41890881866101,5.251615109199998,3.3544474138646803,82.06582508317892
1.9868556794000032,0.2260428419174532,2.658599759538859,50.19104187228943,2.1260500934999964,8.255543662056224,94.17450019986592
2.5860233610000023,2.17499720923709,3.253639498070472,44.719095756304974,4.480849381299996,7.503272355834798,97.5647043449448
0.9691531784999938,2.830703842244007,1.099240144346714,40.59254692791279,4.095809122900002,3.4021518915250906,114.87145378383993
1.9687960573000003,1.039894395729927,2.33802927193451,43.58655672525066,4.664513068699999,7.712700433576563,89.29758210295702
6.822710432099982,6.153313299875349,7.342412055277646,46.04898534075946,14.396858103399998,12.405201590415745,63.35342648664384
2.0473530729999965,3.161960426546046,1.7915600494104764,45.89815756665693,4.768894270900001,4.626262050699447,48.86572220675624
2.806336601500009,2.334358184110527,2.811370284414148,41.95709860509076,3.521937802999996,5.800329835652609,64.23837461589127
11.150253502800007,12.4938637767011,11.479447809516342,38.95544655740399,0.3497485575000025,11.584809723581069,17.46599686828456
24.377106093900004,26.989299216886945,25.364836358524336,71.6794092033525,3.270580801599998,30.041322315706022,39.24563114023847
14.974981911399995,19.63349058580782,15.353711750484994,65.76138522364026,10.142602797699992,26.05480616330262,71.80427474458281
26.345595730299998,26.91830980349594,26.23578364990236,71.84748051810669,5.8280193595,25.78524368490073,85.30274878788565
3.749055591399994,8.37125682274782,3.3706835079767226,60.187262887857216,1.9563479716999987,9.518678125926824,86.34494962574014
0.2222685666000075,2.763326474868194,1.5841700638219252,55.65174627039719,0.5639440490999936,9.468454238469576,94.44065333202106
1.8410614171999864,2.870203610495597,0.8683449816428083,54.720665310282136,2.682930645500006,10.847060114541623,72.48907835658994
1.7732470473000017,1.4228658432349073,0.445019757611952,40.00584549596744,23.113660356800004,6.943007518687092,82.90801100715024
6.749439398199999,5.296087462444907,7.491616550401947,37.21217849289986,24.3895865512,8.200363614737302,86.71201695254233
3.0579779678999905,2.229922751945561,2.429899957687509,47.532742721190935,6.678477893600004,5.734922845236653,79.55355903317735
1.3074457409999862,3.697611992600701,1.4959769345680167,60.66460294706535,6.302648305600001,3.811419142465761,83.71886156129496
0.2649629778000122,3.6019145994983925,1.0524283181156409,63.84142192520104,5.288402951,4.576134741728015,98.202118170699
1.5165170643999917,4.935164142724381,1.3416008672375692,61.91780256239716,1.251362639700007,2.5182239474658035,100.31449636410852
2.4221828773000045,1.3524661794978683,2.41061896919173,42.91830164793129,2.0207408362000034,3.5602225628383093,109.92223280227364
1.1431938635000083,2.8356480787315017,2.473570625734721,43.77944435773094,1.522209014400005,7.081680955747658,101.86971433144208
2.691182087900014,3.6418710503590592,1.533122170022711,45.41049860285034,0.6942765920000049,3.398762686843426,111.21932832463447
0.3027647746999946,2.4811079818297586,1.123298818676243,40.12973500449782,7.815504861400001,8.72285942885427,102.92668789011216
8.096983971399982,10.73971887378984,8.89633819007622,57.63313229754837,6.774271610900005,13.672932065406444,57.00116060784376
6.882292310099997,9.933291013100684,5.684668495556576,52.88850584682898,1.6084241796,3.4966848067728686,74.93786950488752
6.019589615699996,6.0539108367077175,6.862978778506731,51.95689148273309,0.067732217600005,12.34704396961494,96.47126379637746
1.4100002346000142,4.2649708056921645,1.88919888562992,67.43963542609157,7.011244667100005,7.822753668126209,76.67039158019573
10.662805210000002,13.307918375083633,11.04349050931986,77.57744118998927,4.985935483199997,15.176127558462714,71.01001575913013
14.866885020500003,16.89698147658163,15.197240568963498,72.43911930501854,0.0568616468999962,19.87297285257925,88.31190183399004
5.662929170100004,6.310398580903809,5.702837347960501,52.95167383045161,4.339546471400007,7.153178971106452,107.40021646441514
2.3169240880000075,2.35668982846697,2.643064249487342,47.971967018008826,3.701643989599994,3.3956803258294697,102.87136926493162
16.22871806620001,16.52983240116234,15.846123086747076,65.73355672285568,2.7178464002000027,23.47628091329861,93.64129481350504
14.2357074353,16.038755034284875,13.84705837952454,48.12595501086828,2.431584304800002,21.983213582327608,94.21046759546006
27.8057470485,29.256251032914594,28.413511883162133,50.82580799998463,7.652668420299999,25.96512858865271,125.24697176774733
3.233086032800003,3.856817231314328,3.1716573673864743,39.468712917208094,14.0733944339,3.1333284169884474,136.5122307513613
13.1716797842,12.0927660876818,13.80238131440556,35.179342064760306,13.1003240388,15.581369008457168,120.59618592937612
6.230855174999995,4.238362794475095,5.838849085890352,35.60713554195608,5.894809998299994,5.0914296500902,112.25802577364526
2.622548758800015,3.266925332903283,2.663213065511496,38.377891346347134,1.397839925100001,5.142502098287292,115.1044066367836
3.750069915600005,3.523214732677655,4.366960838349154,49.57193898973701,4.1193480626,2.7182728709632924,85.15687143767842
3.3406657616000075,4.695490266566934,2.6907880932099104,47.66117834469266,4.5715495645000015,7.106003069692261,58.34514597045182
0.3313278718000028,0.894878160638648,0.3155472003363663,40.5146762106708,5.362505618600003,0.959665095145387,66.03723717453575
3.086637470799996,4.638148873730901,2.973345445121891,44.3302046118985,9.801492139699995,5.649695634409893,76.34232084883291
0.1437101320999989,0.819554001192385,0.3179693607840681,32.328767972566304,0.0421019792999972,2.041829578111382,68.63425175047927
2.993836791699996,4.803410511702317,3.7666999582434055,34.32306928161846,0.5395725539000042,8.878317334544365,62.01975877898937
5.7830859116000095,8.641083263321644,5.304377517551145,38.37528523362631,6.393522930900003,5.675642996032015,55.24264403765652
6.030051940599998,7.778933343256824,6.670139391245388,37.298954203648016,3.745705713500002,9.00430206629067,63.4684901631555
10.948388759400002,13.51425687921098,11.82641250378017,51.51719013233934,1.6548426900999988,15.17040480313124,75.79068358179485
21.237317967800003,23.78393653439944,20.824856052343836,70.0643526324177,3.9661653505000025,32.0066711999896,67.50027512515489
11.756557368599998,11.190884157519331,11.863255913844204,47.79333956215438,4.165970204400006,19.164861921484345,68.03836997539584
10.3584653728,11.33273532716213,10.053420704800166,38.05315947663463,15.251563956500004,15.26939215215292,92.28508984658563
6.778669682,7.489594884245133,5.855340284974463,35.555931302689,11.930643631400004,9.652481340885616,93.35931832204842
0.0075207374999983,0.9494894988501638,1.418296159863489,44.804691085537975,2.397478206899999,3.3725396901151217,72.63258965246573
0.1076570775000052,0.2573820834587569,0.1729399336457162,36.58296624076333,3.119161914100001,3.335725123944347,80.45787213684602
