z2,z4,y2,z5,y4,x5,y3
2.121085223648984,2.854423754630197,0.6649550367171092,20.263051339022383,3.5980852031504926,29.591418451823177,1.4256087836164164
0.8194641392531661,1.523515687458977,1.8431659837376453,20.454914730783997,2.417972993872077,22.80739249459688,5.568535929601695
1.383638385415397,4.068662718591037,1.0524709222953197,17.800844317334523,7.964485069889091,14.612037298797553,5.432950236678699
2.9965089007822785,4.887853561755911,1.549768948442577,16.11466876894891,7.173823247739768,17.92046498415208,4.091971715114211
2.1911633070442744,4.114546215364991,3.690875632678867,19.21014772973986,6.196138906865109,22.27595103996874,4.0844944104165295
1.2500959924148234,1.5365058362365958,0.8575598462401277,19.16741036677463,3.204740914272433,22.369793756626308,1.8550366395397344
0.2348749287885947,0.2147828761380832,1.1512778060887103,19.04019342975596,3.521103493007075,25.176235620925056,2.4390914754689037
1.0283808436478554,1.667839933858818,1.825394916035412,21.602213969476875,5.001446421943934,21.984020457151026,3.977102598594584
3.877001918508196,5.659827584489233,0.517554740682363,23.14065137382107,5.828376001466479,12.978939617596367,1.6957018629454583
0.2239143004976436,1.4602551085707751,1.8155630336963176,19.280769215236155,4.691951945992565,21.126117434505105,1.3838260017219997
4.229758696775299,5.388959402009357,3.1140640947131897,17.736105021819803,10.309610522644556,23.6633822855615,3.463966976288503
4.257657174339398,4.664323593300009,1.660153071222969,25.45005147919336,9.07777470169637,12.340568457481092,4.295960441085066
6.634540761822739,8.20185027578381,2.981277227925017,26.270874604047524,11.6008579139426,10.860972957633402,3.983792641957928
2.8397275755842197,3.7894247058870447,4.858244952517688,25.20417910933969,9.813733705268527,15.272942840724076,7.448423236304067
1.034893063652735,2.314597942497599,1.3535209328230298,21.95062930758236,1.9599650942594096,17.286338973150222,2.3218794938617155
3.5385799884339137,4.818098017986153,6.325554171063167,19.01226151951585,15.544825545898696,20.48510988785624,4.999960790069317
2.0366498925298657,3.697026221337558,1.7409301251252007,19.835394896489472,3.0937394901040958,18.29439802692637,3.825158097330569
0.7149117130225385,1.53315813656623,1.2816509020289697,21.71992155372569,2.2931963625426137,15.301008135902071,2.723219691537459
2.938970118960514,4.199443522677258,1.770024531974112,24.48903812652404,4.269486574391526,21.45781533154792,0.812280361829534
3.657313805464295,3.5983938490323726,6.894908509752878,25.67648585028469,12.349906301036778,19.41250955084061,2.45050654713584
2.9447837534553947,5.2303524722074375,9.392501441349664,25.117580005665644,16.75576023225334,18.594855094457515,7.5643499706703
2.536520837056502,5.216630004589186,1.199605646852141,27.670698642364627,5.203966397218133,31.10312632049593,2.9634298654164564
6.89355835967003,9.756206535057007,4.392130520300291,32.43989428553151,9.197326380676328,34.230267874247154,4.648908243963262
14.08533076474112,17.04597869132851,1.9268570101234292,39.72333626443037,3.55776417412669,27.943766423616424,4.488810027243936
4.502880287365889,8.621901975806539,2.1340022635854976,29.5135198101588,5.485858794337998,29.13049549544363,5.483942227261747
7.682591005902847,9.48179872112078,13.788960254999806,14.863767707190544,23.61638959849784,21.949162080877493,17.1168677312327
0.8400448152106843,0.7443821899827918,5.899629527947306,12.079489663876876,12.171723677429648,19.98274421530521,7.257004924307687
3.2614867034576385,4.680034974269377,3.5673495590791817,13.337737858988156,12.277793770257585,24.64141453779738,7.958933616959818
2.407220555263039,4.565239819986093,0.8726252570870118,19.72017557099914,6.144015848475484,22.02753312651023,3.3234795283444103
4.999310407442612,6.802271799383538,4.395988802689334,22.47463387079203,10.817971584735467,23.72221444612763,4.85768247457522
6.0769102902101695,7.524199378333684,6.149418976711647,24.157992095613142,7.685377472910388,23.61597186824763,7.880661012054074
4.320367974165001,6.370444859908292,3.0009872979253043,24.92188450767584,13.603727631304542,19.98526641969316,8.767420151001742
1.6168190047924074,2.7089245210806543,5.846512757998403,25.66057078565578,9.519027752534216,18.255804138189927,8.390621834298589
9.590376435751852,14.285976653909335,2.2886402848840537,30.649918261758632,9.80827343212661,22.031258044244836,5.601192338048008
13.52562826982838,15.18158424879874,3.49443061834926,36.33889536148131,10.18044968415536,27.48338060104165,5.058988291589315
1.4990200152503563,5.452733642315658,2.9424126571230222,22.302944295650192,10.675831532982455,31.3536579584367,4.527599403075059
14.596463245008826,14.83584691746016,4.08324408058556,15.274362764979026,2.567301750447711,27.201060074430185,4.42074977517051
0.5674768096589652,1.6353410882728312,7.8316420676071585,12.839774737484246,19.96505854346971,16.613610445060406,7.451312752676315
10.418697625973047,10.147809285777509,5.074817007401208,8.196904316209713,10.723966076536016,11.719149473408802,7.210146367846986
5.181889259735966,6.93293332918492,5.71607497012791,21.88749717679787,14.454327532344893,10.978243519380502,6.523338697073917
8.087898843732027,12.346762627673115,9.22974141014536,22.918529046489024,20.904794551786196,30.39665561649478,9.848332119523809
2.7612592429599245,3.9006986953664176,1.3004107087983396,20.69071444157061,2.989848086089323,31.070428829215437,1.4786020408899134
1.857039529827175,3.119644837449865,0.6706152041198216,23.032262910512955,8.583007529403243,26.05315635492897,0.0982908734293188
1.324529822218067,4.432732074365891,4.371020585924108,24.11181731645063,6.357380810684063,20.20705571754384,6.765142705548347
3.963958685636789,4.706063527536268,3.162871393454561,25.082877221961528,4.111494879196095,18.017826644714475,1.0259082315044072
0.6574359387720531,1.8611524595127615,0.9966332526391376,18.294659206325758,3.1854761211068494,14.05403391199292,3.1601334459107204
2.340756160672396,3.326865889803466,3.95131868472468,14.668568287090205,8.333638913268754,17.74718797992328,4.877729678710842
1.7768807628073442,2.7518891122527656,2.0753430881358867,16.641527128920334,3.900736358500248,21.89008737459613,2.940939526544266
0.4503143775817658,0.4314111641058663,1.907264559396313,15.968273084764192,9.163851334899928,16.29830838785446,1.751811736131392
4.011592736218809,5.694915334946533,2.659770821902923,16.63272930979368,11.822246579326734,9.411592255564386,5.105237347788056
0.3602061389957207,3.5519958150570976,2.298365120802286,14.156018352631373,14.388053364340646,15.552435726655697,7.050384220521206
1.222127855477751,0.7260540928782048,3.5732423227735413,22.31386801671671,1.9998579519777069,20.02349537104889,0.4444533244105704
0.6635271549317119,5.018118072596157,2.058123862753573,21.733540352266232,14.259361900168862,12.19557611276995,7.256912988904748
3.501692545531127,4.405070708714472,3.1620436138064654,16.531134764007213,9.992234564957156,18.82383638343085,4.73579986954567
1.845762942140709,2.751731190547959,2.349641664704587,20.72843207926928,5.078230269597124,19.588332087437724,4.728086443967545
1.3618941865097494,1.0961340274678577,3.767819158550047,19.526814422682644,3.253802496291298,14.67154674692812,7.11228567636952
2.9614463640228625,2.875147279370943,2.717229223504932,20.17488324789513,8.380109480438264,11.60920390299846,5.467861682790958
1.05486060167282,2.9370284135495046,2.8387345786678173,16.905201492064624,6.039566016054535,9.59076836206564,4.257044889766402
1.19281504379284,4.500803872035624,4.823959260262511,16.675504145549166,16.129575725396144,16.30879457505631,2.8542933237027768
6.310578720537327,9.073190188699613,9.332883887962822,16.901918267675885,12.527350086362755,14.682151076932342,8.926673320895894
2.595798885457092,4.717273846928768,2.178058506936845,16.21868402481669,9.735350554151738,23.65466681534368,2.6316092661443142
0.9427447228897888,1.1783543370382317,3.766421162141506,19.046152543231045,8.773050418113785,28.53717916697058,5.551549980086217
2.460819410158096,6.243899831653454,1.2944918466269555,16.877372178361956,15.707391950074848,23.914982916416974,3.257420317926466
0.8889097620405021,2.2670127378895346,3.345430427691484,18.90994948469126,4.644511825547832,24.644071495826648,4.822516671387263
0.9373834568521664,1.705304690857262,1.38607356299852,19.64064223631092,5.102972866754735,25.60755459706223,5.971129099714121
0.0487312635010168,1.2801835787898626,1.7625509114494748,16.864030800675973,3.787480310441122,20.299338381870445,3.536419711095993
0.5028552720893827,3.401620408720982,0.8208921184424757,17.086917881116474,5.74974748642775,16.672603243125234,1.4950604519329165
1.7918773002226775,3.311262714351019,1.5385262530992443,16.055867780382428,5.350306421140278,19.83940311188071,1.954089764947876
0.5298521214369944,4.2915594652412095,0.7238759747211254,17.03079406642017,9.233265619370115,6.394157928164805,5.505125746749361
