y3,z1,z3,y5,z4,z5,z2
16.78911042532763,12.605488804000002,10.807138378819404,73.32190507767923,11.450270814508384,21.04813093271635,12.493349835773026
7.472541790505926,14.2365067631,16.76213507887161,72.71375696309038,21.278385046122352,43.2434064916935,14.599318391288351
11.351384051388608,2.8768451009000007,7.050438976924156,64.04147256976601,15.150980254993934,39.36050970266904,4.018193111186753
10.303473786256095,4.630807994900003,5.74137758819734,53.29427618326564,12.55436644759002,38.659060366713206,4.917553896095595
12.586268353822698,3.126081284499996,5.5817690914269855,81.12828599251378,9.0077424983502,38.25062989848024,3.487479084282024
13.722346604960942,8.800757321300006,6.655753255991218,75.73455588735557,5.73038033382316,20.03012372425949,8.674978349767237
16.313559749792304,13.9279535315,15.93879948462128,63.39779868190119,17.30269018848217,39.06086644683854,14.160529759943833
16.218374190277203,9.788201058100004,12.16690151785284,73.4719473975344,18.77551515314748,45.08769582255805,10.25118140414301
7.652156455473224,4.329345435900002,6.9791004541281945,78.82293881645857,10.193781190653596,45.92847424645904,4.917532132045063
16.630837379861752,12.8090906552,15.0360147300356,72.46781143130067,15.41313679061594,36.90845543805703,12.862954136304268
6.640613377787581,4.446183317199999,2.591312493684458,59.31677526858584,2.0150307851590816,23.75820823353689,4.151600904029737
16.56914234353213,8.9785363936,10.669641199282184,67.09161604529808,15.788974299763902,34.12929204757128,9.60133031563955
8.563977817737166,19.928803649,22.35285041893095,78.00960367797244,29.134817079052144,57.89687119942343,20.42780684687906
8.86692983088964,2.257016183999996,0.930917648602902,78.03372757001382,6.311581920850739,32.439431674332155,2.1315890503528188
17.798833719383634,17.2651896307,17.849704529185555,80.06796425447602,20.98444576551046,37.76552781161351,17.219496729372477
15.041796440147282,11.1576189189,9.911867519922016,57.39453413564362,7.841699627229154,18.12532957773993,10.86693072124746
7.392673385702601,6.094555442699999,7.865152927838296,47.52217630409287,12.563908019532914,34.30679817435868,6.434356176771375
13.341207920429644,9.3266012606,10.648174884812788,69.48273488974283,15.81798696992183,35.15258508647692,9.3840973170298
14.77190428989186,3.4811602880999963,5.774134421841456,61.85364715257979,11.881640658654314,37.6262238909664,4.137809558140497
12.283268129822403,4.742724093,6.044212455816221,57.45821953385232,6.889780127406729,35.42090021184796,4.904123478259063
21.478985327833445,10.862325035700003,13.574494465051105,52.67722546291345,18.48352960236239,42.82911875718092,11.396063883047042
10.220181572996978,5.462505133900001,7.466324330639674,40.156460441988486,10.820410379611868,40.191125506554286,6.433819171450167
6.613066394792285,3.044886121700003,6.229160798099444,40.99663020435819,9.499629398694774,33.88843114041478,3.2654078135672187
12.514013151711284,7.975314161499998,9.38952964453618,44.906171716391086,13.742943668004148,34.835083908837696,8.807795292042584
11.533376888756388,9.802722741300002,8.403741583100496,59.44500645944088,5.069667727313881,22.693526190341583,10.114228927446606
5.280933960081909,12.958170816500004,14.40311321222555,47.92545887965512,19.020316545884175,44.20624156819556,13.479986905503324
4.592211724346421,16.15337630729999,18.36233317988709,47.15421703173359,23.34596874601545,49.84530290436046,16.644763458782293
9.599112636413556,12.9284718625,15.453232850908464,43.2958533665984,24.39907217755238,54.22757639446317,12.855750401502704
3.699876698730588,17.171964238100003,17.78397619309143,75.19535540389052,18.810755887146343,38.86426180181015,16.952848596343483
19.237465049535,3.211020012399999,4.258439769687573,96.2166009678442,1.247501922344298,30.54980018376142,3.5469665676967783
14.062400834277256,5.029122155699994,4.987304838314674,65.8610803829183,1.137875677374771,28.758232333838293,4.985884985916429
9.288270486080767,16.550692026799993,18.18989251432854,61.05240257002155,23.906876912189635,48.16289549565448,17.03066885125915
14.445917521955169,14.686550407500008,15.722267080327793,67.75848437885872,22.095951351714405,39.90615371206223,14.967393292728175
11.116382195179463,2.4156787635000008,3.5027660355277788,54.46211158400125,6.610167167689693,29.11340354101452,2.782657395239119
12.917439990182224,13.669828471099995,15.16048559510555,50.57177599760308,16.807619525522096,36.94343632651063,13.692922005321847
8.598970984759301,3.0100101584999983,5.305032055483745,50.57868529401324,10.577627237577,29.878814256359544,3.534439157974669
9.296597217804754,8.359832812299997,9.324369211375076,64.96754888375531,15.270099154669388,38.193053151326325,8.820638851752994
5.954827408178671,2.0182208817000014,3.9566038958060497,63.332007869814,10.089682472765768,33.638953567279216,1.968823945406951
17.509392053934253,13.475216940899996,13.875266446723192,81.83067904180368,16.055534136665752,38.10359695786703,12.917921031059343
13.057763122982193,11.329293469999994,9.55755449136674,81.06432033300497,6.383146882829862,14.022167276999832,10.36433451897621
17.432999681719753,11.976059906299996,13.527412455238656,80.63891817081539,15.122131854391244,47.8712712260457,11.727894409121491
15.048603635696711,13.2307714066,15.928179196651255,62.38445757077877,21.430677486243617,36.07171170025512,13.20679794835246
14.901087860480082,6.517341276099991,9.070813884563815,58.6707614395799,13.345074966593073,38.27109212303977,7.299808799436533
15.165047753458644,10.492766100000011,9.376798679131308,75.32033424143614,16.976282926261145,42.45689991662846,11.21303158309156
15.43243762786696,5.409441144799999,6.561593350508081,84.83006572297776,12.690084087332531,35.72541311943172,5.903062145111525
10.644207727918236,8.2780993788,13.879961016009569,71.14532706414602,17.910747734078836,39.55187526407471,8.89098975781726
10.446493664165258,6.601700762400005,7.499869904045983,61.25533028532909,12.89099947086432,40.43949017259778,7.054256636438955
13.465978528792226,8.863044405099997,12.16106539941758,63.011778544195856,16.97131020850443,44.38472742247944,9.956984271134871
14.199532539114736,5.472224403999999,7.5582470005534415,75.1568815016886,13.843927618698991,37.00432343616717,6.1996997671045495
13.866025425652456,7.194486018399996,8.187637842148925,68.13251080654042,14.17710343907763,37.9973034328581,7.785255527244232
11.105494134333943,0.7241910780999969,0.7363404658263685,69.11614500125708,5.85711757031332,29.7508567238078,1.1331413327947153
10.469022814759018,7.578419797400002,10.36002472771409,67.19586909566748,14.686080695642271,34.995790291899866,8.164461190255103
16.04764468835685,1.9539810975000025,4.272249385423184,45.06540484192653,8.41647108942129,28.99936873425791,2.8062923035397667
17.772360055434408,17.594300181900003,15.95835434728642,38.94615003828177,22.50877573657476,37.252729064586944,18.671678169121755
12.712969986825822,12.678760208600004,12.056929834417918,65.41907306537117,15.34936015917146,37.245644891504696,12.990155563910053
9.78840277652399,26.602981418799992,30.96668811450673,56.62867937731869,29.86557461470663,49.21986719985868,27.25850956217028
21.82023993555728,18.52943462049999,19.114324896437008,56.42127230161738,15.1135256865457,21.248805391280488,18.991148120569456
13.032594673883832,11.714406534700007,14.661912741614389,49.08806177905901,25.31472065876642,35.98583542264374,11.673668152375813
13.497579310358756,15.3662727137,18.283851521588183,50.91991959508101,23.110762635185097,46.70317131975379,15.42407764137307
4.369654154370652,20.194636327700003,23.41129370386069,35.378893401138846,22.9239269002286,47.15012594952194,21.24917646932441
14.248888653838176,1.915338551099996,2.161834016403404,24.916285429019307,2.239031233189298,15.922326918780248,1.589449597420849
11.036665763135554,15.944706594500005,17.44879269382562,19.27777125125913,20.017383186256463,31.762520421592598,16.549980399310165
9.992564373194826,11.476229126800003,14.513380622054408,29.24276731128795,15.83702997197262,39.04828460966888,12.110211996192636
7.66337588863326,12.390585445399994,12.736485938202872,40.0130222692511,15.053215160565124,29.74099187518999,12.65697552362968
11.400750909702545,3.151969547500001,5.057890042939623,33.123170094460065,8.197614174559442,28.70133543884548,3.668214391122111
10.665593448428131,9.695200769999992,11.643416880960013,37.74961675709623,15.902182543644845,36.35977496548498,10.19030215711676
