z2,z3,z5,x5,y2,y3,x1
6.406603527969918,8.036908998181508,38.37246358682991,11.627013622284212,13.174879562853445,19.010698750936204,4.146469710000007
15.22969314575846,17.625052818427985,48.23676719074451,22.92827727457705,14.08754977289736,18.65677733048223,6.1274574522999945
9.655570386761584,10.410601096478963,34.59616507432813,28.230224185264916,23.16840990640901,25.273404900168828,8.4148380975
4.607073056385044,5.422157754939029,20.70918354318522,14.18563280178756,15.666452172572637,17.299962591548105,0.6480463202999953
6.253272942678684,12.405204203812769,45.141339137345405,16.07189980270851,10.954447030387335,12.752530518262615,3.073547803900003
11.468566780602709,12.254286426067182,51.27747948723378,38.14894365694582,20.389183661557787,26.97006140037885,22.56076399460001
10.547856206170032,8.015275163335883,20.779547981894005,21.069693820007465,24.28395550299772,21.868751938060974,13.827750052599995
16.248541332583244,20.03989449864275,58.06118852370459,23.681384402327588,11.365383910411127,13.389922726088844,7.842579220799993
4.0124010415543045,6.644699749216794,45.69840946143469,21.062925948622222,18.19841015643463,19.105035231629557,7.026759001199998
3.67008079540296,3.7496445983205295,18.48573385278471,11.93275380943084,27.09392949339568,31.767235824505686,0.2524355300000018
18.274381980132336,19.86299105433677,34.65100268726992,8.390263381109774,7.193285869808644,9.401904436082596,5.4462947002000055
17.33627431459557,15.528557116480684,66.06541627284783,24.589414177627063,20.70792526487064,28.30719795495218,7.789296335100004
12.659770518738556,8.493116812517547,16.65229778827208,15.035943494096914,18.3969382044459,22.95186806954917,8.995490457299997
23.49376744994721,25.073827737506065,44.73641427970036,36.38311959330625,6.170836890370313,13.1114906652929,16.53271223640001
13.12746600040506,15.627323608406456,34.09415737515707,18.406047569537595,3.076898490388936,5.706819337242382,1.8445754947000044
8.120823433149836,8.905986090051954,13.699258160955528,18.60107807420745,1.3238033520867152,24.2918071844064,3.490213014299991
7.094447096647592,8.789838019571155,44.3350486277888,18.94131022522541,25.38420400849725,33.50682094427795,8.672783959400007
5.390004226055089,7.125467122269133,45.77056897433301,24.99331347185219,21.31902625075196,20.673002074613372,13.203499251700002
4.983735540606238,2.6472633799611414,30.86810042263698,26.48168423583615,19.590747143623936,23.26361595800493,13.5415742798
10.809869285557117,12.512670295915669,47.91043555376079,18.294949563626844,11.972833894993547,16.79670319864167,3.0400105819000016
5.705920481387546,6.321316626335281,42.44653472838302,30.912025905703796,16.25168343181673,23.55615335046968,14.5142291044
17.035819008333746,18.75007453292483,46.42248449098825,3.575091714038764,17.304702416397685,15.59894045042677,11.337170070100004
6.882594911126125,7.305152548415565,39.14782333922246,16.71258842749591,11.187010339542676,19.7018548427787,5.998864737500002
15.010555348840214,15.815860718267809,50.23578508384973,7.217637452006516,15.710643676871284,21.272762600771625,8.959441973300002
2.0779917792277662,3.3847219411169296,37.9789084012592,26.85130969296826,8.89064773599645,11.547631900780038,2.592204153700001
14.94524539689777,18.0993864113722,65.89351796930835,20.909450469241065,11.878706322284554,18.64857990495651,5.913471850200002
3.921830602079799,5.6541064990059215,36.559036969402605,15.518037219196698,15.40985106953295,17.80444430599057,0.686809259499995
30.554600244478586,31.38172629378365,61.56581546774777,18.11941766099125,8.006932912086729,17.206037212924848,3.604249416800002
27.04635173315616,29.189059773352888,35.599508379243325,28.436091458158096,27.77906256208349,36.23103717234521,6.7334895468
11.364493726483817,12.185139208517093,33.764797596841355,7.578078658691563,7.992393588415038,7.522750103784052,13.479756107500004
42.29895383766113,47.10469250690831,74.46213897891064,18.655072951191947,14.34760781013602,15.627132596088156,8.636417831499998
16.115526957540965,15.713750086916953,35.650539841495906,14.035810131763212,22.457531259971844,23.64896810521073,3.552259759599993
14.628824505988064,16.064036329338162,45.51833175930362,27.864156796166803,12.758919314130615,12.241953322002116,6.896071643700003
28.7687844108217,33.02972799008339,67.8283219767046,38.304312108092645,10.556310556000836,10.40910189367616,15.952937917800002
17.3652102796146,19.492703536609422,52.78079292024525,29.115338949237483,15.854614650326996,23.22975389877657,2.4492729998999963
4.529586117382149,6.618230141187257,56.11486841587477,41.280498249976425,5.868845347187691,2.140820903885725,6.912234570000001
10.690608678715694,11.865374147110575,51.20741565917792,23.51723478035157,14.811589466350595,15.465520673118188,6.256940617499998
10.589506510016712,10.932662375815752,42.86969305058463,35.79628744591872,6.679900958425868,12.263584587297728,19.285922017300003
12.644574346410064,11.014110721330283,22.240167420846216,22.338352899825416,22.141540583544604,30.14150038775053,10.990584928200006
23.544539933725797,24.22152394968673,53.41998346463399,24.663551040864498,9.609512849610216,13.719032159000868,6.134529844599998
12.956833841402728,17.127189722311204,43.17938487669815,28.16064801406319,14.092061244990704,18.62606437019948,12.667185072999995
11.056581734563403,11.488098741287324,15.306113893733569,19.136859933993343,24.506336782190957,31.31411338606799,0.9778776475000104
25.45663068991276,28.85615353012304,40.739033373237824,29.44234179987453,13.402165125798264,16.462137880123827,13.709676146800009
6.89149669231425,13.252910313823676,43.727155559576616,17.514188880675846,7.501405904347414,10.557304748332312,2.048882437599997
10.157007077219712,7.300788498570524,18.74647076809802,10.238493332264342,5.43579692502478,9.801760734759654,8.810664729499996
13.631217209629858,18.70066837112548,41.87715084135651,39.45883376121845,21.311545130572643,24.125329455318223,18.473799258600007
9.320139314812266,13.235186853872438,41.774575591503705,17.03127660131413,17.67350028994296,19.97778455081688,9.069743327399996
6.813425008039161,6.251582347614924,15.703115914731288,11.781894364135171,5.719629596091798,9.175759030055556,1.6321178773000042
14.439409556439264,16.093171211672345,41.06707898953446,29.79032513844866,9.859781101298008,5.874265332518578,13.8473146453
17.823340618235896,19.5436349830321,48.17100678757524,20.16899490747886,22.693184960436717,28.941026739019577,9.024271267799998
13.208806025587744,17.173897535103098,45.34496910361902,25.427241888315194,16.712383054944816,13.97930053076335,2.462792811699994
9.29444012196547,14.578228295094542,60.24246840617391,17.626563691331988,16.37077589788914,14.0840402872693,1.9775921824000056
23.507699727729765,26.754074859700893,59.45890501586302,53.93144386188596,11.251954652188177,17.362380643422533,26.2440153657
11.483295800587268,13.462754112914189,33.63259081737972,29.47073389086415,27.64115426993588,32.248003903525166,0.8616658166999969
18.0281229078842,20.474974050485677,38.95884159665326,31.031494323471897,7.914465251940146,5.472814046001614,12.648510915800005
16.80460212357269,19.73618133350552,49.11823892378347,33.806179274739975,19.505401411787275,22.00633567389413,9.428279988900004
3.918734221307345,8.035759127209234,42.66577916833904,10.118700360534945,16.14373497982119,22.40571506575038,0.2902187883000042
2.3775014704611963,2.961026893900099,21.687761740625334,17.253619323519374,3.440749104519196,8.739175595059363,9.2846448922
4.845423813521859,9.70709732764946,45.05279973131771,13.964821198064016,11.013426484332566,9.14772306955894,5.236681374500003
6.458772115572086,8.446881191993612,55.337072406050346,21.98785657170752,5.314003878716871,8.451794938104413,7.519246515399999
8.30957826570689,11.63361026947011,64.72393671144725,14.938372659653918,13.695214052765806,15.797848398800994,8.588886497599994
1.7238214415419482,4.488972099118475,39.41122872232654,31.804919793690544,4.197126795966879,10.084013852300195,9.299567062700005
14.780899253253349,15.227182522466366,48.20638361495126,14.375775880826469,19.64338292313537,29.38854725914833,4.405131836699999
10.269539267766364,9.74776224981058,26.63784006045334,25.159957989618103,5.391591877108392,9.583213508909038,2.6630751673000006
6.797723284248859,7.808261875836171,32.40944395045872,24.97936675020889,3.6895394829618975,15.269769920514904,1.1341456313000045
11.767919868389209,11.818968043242531,53.09816955468845,34.57287346040207,1.1278662484623003,19.07271233783217,3.8639955918999984
10.717469030621254,14.929913744686733,59.85310177878498,20.22995283496429,22.815924057591857,22.79638952848276,4.059270021700005
