y5,x5,y1,y2,z2,z3,z4
33.89938859178028,67.72981726166674,6.567363362499997,6.398570593531394,20.54787161888443,18.07076860209791,18.646332492002827
34.698925260147995,27.54966057806569,14.566372663899996,16.373278123780253,21.952512029945,20.060177396828774,26.802467243817844
39.962913337617984,31.58023624104491,4.953480481299996,5.26958204342149,3.888087844247401,3.885299236059919,9.485044462212567
11.50930680385255,12.460158014867924,5.046783784899997,7.899169123339556,26.569178027041158,29.117030848658107,34.61466050347556
69.41925512213008,9.406254479423792,12.0917301343,14.990657138086076,12.31936758308732,11.474425621405516,11.918510309475138
59.156981641621456,27.35130118590113,12.831469497800002,14.45587163164327,6.218266071272338,6.225745225085393,14.292114369230417
40.47614086606324,35.40606521034038,1.6199573791999988,1.557024548972861,4.052960071161698,8.74332924913371,11.6480561819146
60.52053841302535,16.279649819337475,6.821797514200001,11.78313665425321,2.8844001363953096,7.820017303775018,7.653576412716349
79.9274187451759,33.817667748081774,18.2184294041,18.28104866150786,15.457862376026014,17.11613471069931,25.40872929359068
62.73662359775571,24.220880823158524,13.136738396,12.36840111795704,12.499323485945856,14.195031647226967,25.351969588439573
60.1713828258623,26.35730096697683,7.704779924999997,10.247933515668512,13.37595150243248,14.588625021327363,14.988273273127474
78.40952375509033,24.77393594861089,21.428345641600004,22.81243936769325,17.765903994410074,19.163011877482617,26.187868474897478
41.21394987242244,26.947318567640515,4.7254665253000026,4.0765529925236565,3.8065722833890616,5.986760361967459,11.83882543538328
57.20955603763093,21.987585035136146,15.500756804099998,16.080001875140624,19.1646113054744,20.34945667658163,23.37709953369762
80.06594657585556,40.18494673635669,16.914912064999996,18.26773799376756,16.689948132102405,16.555947835892706,17.590237821701397
80.67072472737789,15.8377958603351,13.4063930684,14.268271469978073,20.88121622874377,23.834550861174375,23.153137837976075
102.70931287007016,40.01263840188375,15.3591422505,20.097229757919,19.383819589047853,17.767862883188695,27.296770175480205
62.73442800111814,3.2942221434472843,4.231884061499999,8.004896628258205,8.600653457582979,9.326733834489756,7.386294006270993
45.05148270432949,30.82704716077658,6.4283495237000015,6.4149617475221055,18.02266763073474,18.61834199449237,21.87518726271938
58.10169761445813,34.85527697310475,5.719094154999999,5.628679725199003,5.40340372812955,6.792205254187877,9.27189897331005
87.01436952918954,22.817482814966223,18.3964651753,20.517917847708063,13.576950175750316,15.948327660651916,16.829134077801285
112.69013771431128,23.3580184973314,17.579715040200004,17.393027546229817,14.753092957340083,17.324540438902243,18.737931240448727
99.42382716928904,37.16775028038791,18.5516673274,23.18142087220717,13.69875567590396,15.968908595004546,19.35036343611324
122.13523906113647,15.839878123757453,15.136041328200005,17.068948066729817,11.790993334353402,14.903885277005283,13.912396796102136
97.90537959200192,23.78498852440784,19.2608943059,18.908638175106915,5.933779414043417,6.004082235287407,8.30434439723016
109.77666738934587,21.232552217269788,19.048399062,18.933947116956254,8.499000377236202,8.561203298703246,16.728487370091
110.68538364356642,34.37392940000963,15.231067789500004,15.641251360197368,5.989069413566184,7.689246294534655,10.364481962965488
61.16824739712283,25.393121688192537,15.864182113500004,15.357538194126192,4.053581290390198,7.885928735126128,8.13704130180907
76.96731439249324,33.98820505697051,3.126370925100001,4.4888484485432585,8.346694761557735,6.279685064486873,2.882856248321445
112.03837470005575,15.705283272419225,9.735315299500002,11.096447217771177,5.249528855538344,9.736641022703756,17.680118568301836
68.43039411792869,31.91111786925905,1.2697387499999997,8.49847251359855,5.892895433039043,7.632545174002736,9.491962301115596
60.91408812825524,33.28120205013895,6.263635230699995,10.946077659627017,17.71241158965311,21.316949709246945,25.241635410364896
8.75457177112059,22.99576587074754,1.5344033896999991,10.85213299158604,9.561100493647189,21.54774582354257,12.013684153568322
55.54315053827449,26.20507771509452,12.470248010499995,16.778072721192043,12.802866751243949,13.70732609095064,24.722255810655657
79.4809566679086,48.73123398805376,5.783228771999999,9.28121000188484,16.378815518419053,17.03825627393592,32.56121893274702
89.82815851655917,12.436771957275852,12.994060256699996,11.913914937286714,27.66393183862196,30.843418295531823,30.13227838676869
107.23036213035024,49.11673479448727,14.763741389700002,17.034797633345537,20.880038846576102,25.73693984238551,35.72716940405712
119.73140389959572,19.817359734218,15.21534404720001,12.670061690805683,29.26816509511161,31.472298081506608,37.10916291559487
86.67705807214737,31.070262907357325,9.386111038900005,8.67184300844285,9.667863388800084,12.415379125068355,18.87692211734164
77.32367118610378,15.836336901469853,7.867761125299999,11.38493542977467,7.786713624961217,15.1125693950075,25.19984785423434
82.9332013144501,42.87748681153592,6.8961766113,5.959214565372821,14.285581714151226,16.486318169479414,29.692245657375786
108.69383954257742,17.093982012128293,22.138534576,25.107720759437814,7.539832799778388,13.466165175296156,25.07277184726905
109.02440112099136,12.598110245258558,5.6342240498,4.643401555836426,8.535464603191228,10.563583578421415,15.586291007025263
88.07121961486209,24.53858433612293,25.4207666913,25.47608842470041,4.484067033009969,8.39954389965266,14.692267815030938
67.03305491975529,24.76666913699237,1.7482804702999992,2.835468077552535,7.129819245440571,11.484020137426588,20.392776724382013
82.00245518378063,50.66281837698013,4.675089793200002,7.167599004291855,7.951639433353084,10.302110664634013,17.653305956489785
81.3913886081205,21.76042857146312,8.955683105999999,8.84310522796083,7.208162074359488,17.53791064236465,20.74817603945252
85.82407222910066,34.42449481415027,13.422938340599998,15.08477922154839,3.193869325816093,6.876644461940317,12.720218177970343
89.15429113725382,30.53457890443332,13.304216516100002,14.169096513281318,9.83587915425809,15.238473578906458,16.696727924424717
64.6330155723506,9.063081499927067,8.657941604400001,9.571455304984932,13.136974222538472,16.656657897770973,25.760531606257643
81.57254096430967,33.414511132081806,4.869347433800002,6.048169242945392,9.76329506055639,6.671545321471026,10.336526165211527
85.17326072268827,6.913673594484735,8.2800944095,6.903153486101262,14.143264701600664,25.37602910244413,25.829356329436266
51.92910154998317,44.55034905748385,8.825695028700002,10.014883553878814,9.162075002083752,19.736965314839303,12.705457978639908
109.3705400232973,18.69514169954229,14.565834613199996,18.117416729152232,25.371014865622964,26.07376815249142,35.20718251568319
92.59157010711704,22.651518773800785,17.157481275499997,20.441137988849466,13.771514154308278,16.659995125230147,24.01748174296863
93.82056535154793,10.201360023484652,16.8638545687,17.397204814185507,25.785742341333137,29.18822066580868,34.94020042398019
94.45018532581652,34.86355692806797,14.716383832799998,19.200887619654218,8.333375015419959,15.07645990230669,18.90015188625913
79.91241218795295,17.704769498507908,0.1312594691999997,2.228269404815672,5.493530424157388,11.10381371638506,17.922326478282006
79.15025900188392,57.01982275637841,7.007151105900004,8.014071878124927,12.290152170033329,15.955757379295324,23.26630713861424
80.65411747243863,16.09426021356509,2.190747844600004,4.25631013441409,5.978037824031511,17.04354526152045,23.301242478711227
65.30303411279031,43.08449137734865,10.5883316703,13.607239577232807,5.312505027239696,12.38898974705924,13.958593686606475
76.27369514421018,26.95688682849018,6.807453826200003,8.895659713362909,16.511875800584775,19.16785489038072,27.75499729785977
78.80830788723542,20.8686947526446,12.791723547299998,12.808989880264615,30.657799020240148,36.39009175037936,44.75856619939116
87.56813253566138,40.77851129424457,15.011804618800005,18.74353593175795,25.117852846069177,28.5529548726214,36.11188429065217
96.39101575559994,32.61040694094881,14.2152954074,11.964475373488728,31.203230714607937,35.23663626322761,41.72402184527623
27.906089045660096,19.47526059111626,14.131984295099995,16.366283989983238,5.739504236450086,7.992179388980983,21.90496166937872
76.83782228858371,48.75180771778333,11.4450347039,10.689221086929104,2.794071764157575,6.056598098629578,15.200763303790213
93.98031427417052,8.901692116760929,18.501548797000005,18.281242827045105,5.787268679629792,10.951008389450402,19.487463861915
64.57587968436526,46.49303518499073,5.934155742800005,10.196773578237282,7.652591573079484,8.645284912148735,21.894161540306023
102.8584465516737,12.18900593585521,26.603605508199998,30.33374320314092,5.750877173049252,11.729817563874324,28.008772870714004
92.80550082246836,45.84326352661335,7.051736558800005,7.917865203156722,9.143166974858184,11.446856832085768,24.550423416369995
84.98705527219845,9.644587568898762,17.537862828499993,18.838029541948508,4.655094605855745,10.404728330655296,25.229544570126038
72.58444416688178,40.239816696118005,5.9075282894,7.914333464408027,2.6179875316081214,4.726061993974903,17.27867940888492
86.41533976129101,18.447712446686108,6.008828247099999,7.695852086807016,5.412479954443645,11.582175400436256,29.585375671765668
87.79746254127085,36.22995220134421,1.2627867588000008,10.191448677041969,4.495876050772009,4.916873869568732,15.92288897719501
73.88892910245994,8.610744924411422,7.765332777499999,6.346244787903768,4.692951421839789,9.99322440787521,19.62746391513947
94.06103975934928,40.367472990572445,6.176339967499999,8.018883500909945,3.242435544392817,3.7871736754459255,3.2690396461974847
81.40752500611,26.50092397297994,18.406746312300005,20.757451727856687,27.319917168167606,29.217124416495118,37.93450618531693
58.49612844925191,57.047649401062856,16.792132780299998,16.206326448228847,11.436707945085343,14.634322306548691,20.77512059383291
41.5357363294337,28.57156493372263,6.891666366400001,5.006620942733121,19.246721018089826,17.001163847855054,36.64415504523725
13.575658251255213,6.75346771524809,15.6428055687,18.520830481233208,10.245586519363115,13.686147519031053,15.486020938554832
33.631018304782,7.490903039922444,7.484069917699996,10.411498673625502,14.03862841771491,1.984385927838368,37.84558829036034
73.1765203661344,22.75336090890981,6.952799631699999,8.50860174434095,2.9391203443761635,12.262644376536594,25.08329541350506
87.30687043026512,6.515852802603849,15.713163888600006,17.96036746519695,19.189435489151343,20.80349003861169,21.068743381881127
86.07122736046144,12.022646230133612,5.823379152200004,8.139571711812488,2.9191359619120627,6.928633795417216,11.308349884892596
69.93965101477545,23.289040209236003,4.949513653800001,6.222771604465178,1.0583494158457354,1.8836455965732692,12.225591562138122
