z5,z4,y5,z1,x5,z2,z3
88.2097097491028,48.34993205002204,170.26949668940898,37.43040375969999,38.847850247426194,37.92459938019248,41.75697452644607
65.55407945925104,11.970074708622832,195.9909627024426,1.719671323099993,21.59133233660628,4.948687683552885,10.403214211230766
49.65011712326766,30.92555560892396,201.7242764093245,27.333641024799995,22.300745582343577,27.901824926132143,29.135341059326063
45.05550374782747,30.849836812798284,187.36775770751015,27.967458746499997,28.33744055719274,28.34052409107068,29.493024944113337
25.790133856815945,3.1837290166067778,190.6767206565665,0.8342850396999921,53.92612393126706,2.4818488121957465,3.728736010070904
35.592280793789776,2.6224815342952272,187.2943326318102,0.7972916978000004,59.12285191380109,1.0218319405830971,0.7923985847753325
45.347937604451324,7.09040610348153,172.8699109944796,8.744292028400007,37.02984146216359,9.044463019749545,7.931999530160271
37.52070847077855,3.55946045393175,166.68847482996273,2.232522937399999,31.77478576791897,2.1631552912491565,0.6607162998901795
35.72155116697415,3.1003562339573736,159.61148384621674,1.297027574100003,21.890740855044523,1.6109679251244409,2.733378003927683
33.16966565163807,3.503979773184594,162.031690552076,4.167132770600006,19.69484547697108,4.2767967694955145,4.524777310913854
28.496282782130223,5.761924530868304,169.05576455749448,5.024946715900008,17.575601510387827,5.118789887494657,5.2540361895687
30.638888546407927,3.5701745410417858,150.30524990476965,2.8306455588999957,18.52466104361567,3.146275943720625,3.399815236303727
30.34591911835432,5.940156324348436,136.6370249362791,6.271345324000006,37.580494097270645,6.466835997076203,6.699031274651039
22.47424248546302,15.59721385496234,137.38380990599617,13.0003714284,51.54440984239265,13.337335266154428,14.850552829764714
28.7877696086884,2.7605396997431217,129.2651839302603,0.1921281734000022,58.56066276444135,0.5031439063982356,0.9668519939969252
47.46514966987103,10.509761504107178,85.70128858560093,15.002188942599997,43.90628035877717,15.589323621563077,15.0457394091401
37.3544184926441,3.1599241591541776,114.4060032228927,1.5621377443999993,28.178039474966035,1.6352574683430663,3.256886934337853
38.76841645694034,10.982894797329438,133.68878009009987,10.645403085199993,13.84290391584959,10.977828108510971,10.067305374347749
36.7500282656919,32.76679745887603,90.68470424852076,28.90448819360001,10.29349581783078,29.49092973238939,28.37873816682022
41.437999948115774,20.00298233486785,139.7953297376015,20.89013192540001,21.58475827268093,20.75153983025172,21.409008842851005
32.51814350422733,4.862844455297249,152.5538129996132,0.1102729138999851,44.93034068301856,0.598041867594348,1.033709071505281
34.10088759379709,4.185826493128713,142.08927721759903,0.9065873911,58.9390273653423,0.8796779158445561,1.7928450679484949
36.04631174265192,7.404110478689168,140.97956968492818,4.048799890799998,44.085656593668446,4.4362998654848536,4.158176628182351
28.70040733535533,13.005775745214189,156.76807830971688,15.159883179499989,32.78301334101226,15.703483289563732,16.249519988051514
27.812305278783928,23.20660280511144,151.30560708103226,18.800404361300004,38.73211145919468,17.925133766083626,18.66732113719631
26.54386162077437,7.996272473352619,134.04582482124096,8.51208626440001,50.57461519853016,7.736765821552819,8.991574316547851
9.126409391358216,14.990590207683567,136.3391690321209,10.6975808208,42.64114191478944,11.148758241674052,13.729880045204604
19.194123409400884,33.60636998138265,102.2336348149852,24.8610071032,68.45472060809877,25.276667001605,26.85298960774573
23.479342585129743,4.096006920265686,164.50913191311992,1.2269497013000006,72.12963857163108,1.3965890226699853,2.7416048632611822
43.120864599627765,7.3922688762516815,154.57632489035797,0.1219122884999919,73.41068045296781,1.517784974470421,2.766927320175013
51.8797177386484,9.234240853843684,88.88356405072666,9.6985173512,57.00148115456643,9.841965904614405,10.244193676967736
31.21550644336285,21.164480389577296,91.67374541903897,13.206974026900005,20.080995356574025,13.730031034312432,15.215463348598975
38.43476795754415,4.995327101347657,95.74591806091917,0.1603136282000044,11.808253896060505,0.242690019100869,2.2517659326665256
54.27764744037089,3.853718653356193,92.32320125090412,8.834395399599998,27.713119137382485,8.354221066534853,8.24074759599441
52.59893890839136,6.062007166218404,99.4104732669075,9.984372168499997,38.938986588874606,10.197169285601843,10.305743558648896
49.7169998547889,28.285641060156813,129.53253244627714,19.542748226600004,36.21899092891507,20.103700388025757,21.22774452448455
39.52223155675885,18.544580149376728,89.76157378443789,4.785936676400002,6.419895086340338,6.021867111538376,10.89608633744081
14.181372525524695,34.93308213528599,102.71526437731288,21.1522075944,24.76003515791294,21.835274421416457,22.877844220946905
33.66585396399964,6.633465937504915,155.09094854627554,3.056925019899996,17.72269757883849,2.680061517832677,4.336748705331175
31.92975512678155,1.625343007497272,163.23731182322732,0.1907615464999992,25.783532891458027,0.4058670144992528,2.9533931310757837
31.98095612007653,1.187520695818962,183.83285671692084,0.6808622262999933,31.83235381989961,1.0035531093636851,1.6045173812601383
27.396791098662515,7.869461364557859,162.16928931098752,6.580782481699991,35.215800255184284,6.622893791650606,7.428482146061981
28.080930267337305,5.420130413235895,105.9359060495205,4.012753203299994,41.7895608878082,4.189204992372948,4.507397186810594
39.30110312205896,6.986893325302989,91.62198338424678,5.074716741399982,61.84694896143625,5.737177622749591,4.52575939396579
31.51663674211949,0.3583962745809925,104.89348707458416,0.2559529971999996,71.3462452313461,1.032950597820403,0.9672187057023494
53.9393587998106,20.68157799037464,137.6669861159947,17.411202282000005,59.745673737623534,18.04583938420008,20.7134439711863
85.21878612885331,41.78284203721115,155.18485429260667,36.90736336139999,33.55062255902796,37.581936806709,41.47640045545059
49.113844116702026,24.810744439183377,122.37237741369287,21.5139674536,12.96091449792321,21.88867584264129,24.27040217618918
48.66601282664239,28.158755741837712,155.51069115636597,24.0376518938,49.66612529544609,24.504684452587576,26.159445301088795
19.299437323510112,15.13354491252289,159.62042309400104,14.794865703600014,45.10727568855216,14.281286680240052,15.42404565817237
38.07206608291756,3.616317008472585,137.22322902100774,1.9226460422999927,64.49123281108223,2.4269168074561938,1.8120801966389568
39.785072183982,2.1495119317363383,113.82856704561216,0.1724797440000003,59.65511906200157,0.6343105723704755,2.363952983208637
40.96924465637644,9.941397643393818,137.06925720552812,4.785027538299994,33.563590641204215,4.913901723017826,8.037477355424645
37.384795340376726,3.1124024775786547,168.28787455845944,3.6635774578000015,43.59953490217103,3.3533917921446044,5.770130258825487
35.856587911635415,5.783432520748385,162.12523922344812,2.622378667100003,53.344713109719976,3.489125193376807,4.526294139678315
37.34365235801611,4.648959612556129,150.30821487434085,5.406217877099999,59.97102473490809,5.068731133163956,7.896664839530548
32.050175951223885,4.101806680569318,125.36295194154442,2.5662737744999973,68.31611659272478,2.775446232273752,4.685271414084099
35.351575101693065,7.915773531760387,135.87405718729394,1.5315188926999888,58.13606137164408,2.2260412750308776,4.089740860063242
44.51913656764025,11.923303931820588,134.65173318744664,9.0841782891,49.83318866185265,9.099155266361558,10.621989279980063
54.80154355009355,25.65760551757174,129.70938992186154,20.433271233499998,38.9159844947284,20.872510402938097,21.66133853259016
48.77828200942175,15.659533725715509,148.06601339622242,5.195571243799998,28.363341215525523,6.561423252203216,9.310498188063494
43.182217638596846,26.64418947635461,164.3984392942859,22.286574079800005,30.459779478919305,22.59412005981206,23.53761473706967
29.900589565281663,9.262267597656598,169.03836417633158,4.888648144200003,49.14795275172644,5.356866555674634,6.00126267480877
20.387203083036237,10.86372422650692,165.3259117544169,10.685437273499996,39.09756905177168,10.768900360288091,10.501401404586897
41.1642536514228,10.443204797323808,120.60499101522204,2.453146020200005,33.67688916399038,1.7775396219384758,5.303051741714567
51.74644527194938,14.351837234219758,93.77410220858911,7.193248603000004,30.86146129477723,6.789363206617703,6.066000794647293
24.293687525914454,6.8810794314325525,78.14977711152113,6.151078545499996,13.017169638669648,6.028922592627794,6.2622062713856685
18.281393947260614,2.56986984167426,5.9348540830207135,10.408295215999996,15.289571243309,10.610526040656538,11.222771755271904
23.44628242905124,29.976774105071392,32.93547201570725,1.805741319199996,5.419329754063488,2.6466483298197687,14.28485426486453
29.509444523934604,22.112224270830847,24.70175066108009,0.2216802881999982,4.253699734204813,4.210131594829798,14.976907929658257
12.053144226795755,1.4372956221810629,19.89138016361304,1.4540522305000003,5.8948411871757695,1.2651214372488833,2.424836743037024
33.2393433879533,17.374287934447725,38.27491981381476,5.160105050799999,8.46676325750069,4.112573928807902,7.1669800239374535
32.27990135497162,11.937315664917534,61.19244338335576,4.088813783700001,24.747294237102427,2.8924273154280726,7.188248954189834
19.478448735987264,4.1601604155275895,39.93955698893862,6.239147623599996,33.87300239018402,6.279854765275678,5.449341280607327
27.849939852374742,13.82248937172255,43.759325049153176,8.029537912800004,40.19757715021222,7.949238413538328,9.027334751457856
52.24731185959388,26.05946140613776,96.5029404809404,26.8010787951,55.38121177410151,27.465590007070563,28.20874560568284
23.566960324328704,11.262114137510356,111.12486680926456,1.0659537616000048,53.0232805077523,2.705454401046617,4.253991697910226
6.90176437718601,31.059637995702783,89.42603881067986,27.210566293099998,37.97554548528773,27.712250784926084,29.026640745147517
11.316825549528795,25.615225654189903,79.02784487417064,12.6594553758,44.42662558655819,13.019385923401297,15.003172685298326
32.14644409024777,10.563115118242829,132.28186102018583,3.8146334832999926,32.755485461514404,4.413552044099584,6.638933831694401
30.802023204839976,1.4152871244797565,152.171223616039,0.2764124550000062,72.67017189004521,0.7321910849578075,0.6637477541098407
28.43762939925283,5.860316392457113,141.49852493560363,4.952762191800001,69.64515216067946,4.660689986861517,6.086242103417038
20.650317325268315,1.806713514775229,138.8271865703017,1.868548487699992,50.43522480328868,1.7941431608870122,1.7661543763635708
25.39845908059472,4.760248751630932,143.32480277063874,4.7765381158999975,62.85280188439544,4.601584404471287,4.997653874026918
28.796126777621467,2.412921449315958,121.22664723153736,4.6810916677,55.934852293934505,4.469770848445767,6.1748834850667365
26.818927459846066,11.26734976168821,113.01013477893892,6.629044869799994,31.962824874996663,7.066694047832473,7.586083125348406
32.695469945643126,6.080898387672306,80.6305618197666,0.6349903270000068,19.826404456390687,1.1541093779611478,0.5531082828725774
51.21236939929727,8.14645722836814,101.12636876932804,15.263145477500002,28.612644948585363,15.16790879237468,15.098902086121337
30.96312189796433,34.22617634990123,87.48197189620699,25.0601547475,36.21190972461705,25.961961203372404,28.76224220402473
32.15388073860672,23.555032972890807,63.96992270878099,11.191079510599996,44.04385196197727,11.594126592358604,11.953734264667515
22.458675752170667,14.211337117322902,125.60160823059908,3.222448829800003,38.42906420341182,4.261460447246916,6.572754788230189
50.272972741150014,31.238172606035832,159.0284868863125,24.059714034599995,34.36012957754112,24.81073144607684,25.49628953270905
43.4381326193114,30.669008717326108,144.2078363305931,29.77907137640001,42.27781869682552,29.590723429408943,34.42429494367952
41.63807954276777,32.87869822960641,139.9581932527367,30.6080206231,30.35342634087778,31.70407072243037,33.821015568286825
21.573977570818816,5.311722646100699,156.2335139799777,2.677121086399996,63.19800010429852,2.791799595157822,4.962301271800684
17.581420610117725,11.513817124168655,151.6357458603824,12.354907341199995,91.31034305505896,12.273709463284629,13.476185904433256
22.13392765003845,9.826044231833182,138.40452307868108,11.73278074280001,66.54256430259568,11.925748465092123,11.637383873380802
30.504005133778243,0.4372197305170292,127.2963309861548,2.184897621500008,33.51127111560679,2.314582786266202,3.228195181822574
36.4458125093487,31.756840998153628,25.433434229155925,2.8941020773999995,27.600378188478697,6.830866307745847,18.947531554426085
